Gene	sgRNA	MP41|beta	MP41|z	MP41|p-value	MP41|fdr	MP41|wald-p-value	MP41|wald-fdr
ADSSL1	5	0.024391	0.2852	0.75158	0.94169	0.77549	0.90678
ADTRP	5	0.19212	1.4375	0.050428	0.35112	0.15058	0.52387
AEBP1	5	0.11864	1.1867	0.23437	0.67101	0.23536	0.59175
AEBP2	5	0.33202	1.9206	0.00099967	0.031196	0.054784	0.41798
AEN	5	-0.049595	-0.63244	0.77868	0.94823	0.5271	0.78659
AES	5	0.1638	1.4884	0.098245	0.48045	0.13666	0.51157
AFAP1	5	0.14148	1.2853	0.15206	0.56442	0.19869	0.56409
AFAP1L1	4	0.08276	0.84291	0.45457	0.83288	0.39928	0.70416
AFAP1L2	5	0.12497	1.1467	0.21043	0.6456	0.25149	0.60469
AFF1	5	-0.011182	-0.11565	0.98645	0.99714	0.90793	0.96643
AFF2	5	0.14865	1.0248	0.13257	0.54005	0.30546	0.64042
AFF3	5	-0.058679	-0.59123	0.72898	0.93445	0.55437	0.799
AFF4	5	-0.056526	-0.56223	0.73992	0.93822	0.57396	0.80979
AFG3L2	5	-0.6377	-2.8258	0.0017216	0.044034	0.0047168	0.11279
AFM	5	0.085175	0.52108	0.38559	0.79258	0.60231	0.82373
AFMID	5	0.020581	0.26238	0.77663	0.94764	0.79303	0.91423
AFP	4	-0.078123	-0.6757	0.64068	0.909	0.49923	0.76962
AFTPH	5	0.08302	0.68504	0.39815	0.80051	0.49332	0.76547
AGA	5	0.12635	1.2761	0.20465	0.63865	0.20192	0.56518
AGAP1	5	0.19069	1.5854	0.052316	0.35777	0.11287	0.48995
AGAP2	5	-0.1618	-1.6008	0.31106	0.73843	0.10941	0.48849
AGAP3	9	0.072358	0.91941	0.29268	0.72794	0.35788	0.67911
AGAP5	1	-0.19542	-0.46857	0.43641	0.82053	0.63938	0.84361
AGAP6	2	-0.40848	-1.4438	0.1224	0.525	0.14879	0.52299
AGAP7	1	0.23818	0.59888	0.28352	0.71962	0.54925	0.79645
AGBL1	5	0.018545	0.20454	0.79046	0.95211	0.83793	0.93534
AGBL2	5	0.26171	2.0176	0.0070532	0.11092	0.043634	0.39088
AGBL3	5	-0.11852	-1.173	0.4564	0.83474	0.2408	0.59598
AGBL4	5	-0.22179	-1.451	0.17838	0.60277	0.14679	0.52029
AGBL5	5	0.010485	0.17285	0.84433	0.96707	0.86277	0.94668
AGER	5	0.020767	0.20801	0.7753	0.94747	0.83522	0.93421
AGFG1	5	-0.017532	-0.17096	0.97306	0.99461	0.86426	0.94729
AGFG2	5	-0.00051102	-0.006353	0.91642	0.98138	0.99493	0.99797
AGGF1	5	-0.016855	-0.15014	0.97684	0.99531	0.88065	0.95408
AGK	5	0.0030251	0.030868	0.89326	0.97674	0.97538	0.99033
AGL	5	-0.24459	-1.7381	0.14234	0.55261	0.082192	0.46164
AGMAT	5	0.11355	0.97941	0.2553	0.69201	0.32738	0.6557
AGMO	5	0.062653	0.6683	0.51122	0.86068	0.50394	0.77213
AGO1	5	-0.0029364	-0.034446	0.9328	0.98597	0.97252	0.98941
AGO2	5	-0.052628	-0.83883	0.76164	0.94499	0.40157	0.70611
AGO3	5	-0.044874	-0.32258	0.80623	0.95754	0.74702	0.89588
AGO4	5	0.016429	0.13016	0.8059	0.95754	0.89644	0.96118
AGPAT1	5	-0.16844	-1.6702	0.29312	0.72799	0.094882	0.47497
AGPAT2	5	0.080882	0.65104	0.40881	0.80607	0.51502	0.77882
AGPAT3	5	-0.027562	-0.2843	0.91109	0.98063	0.77618	0.90723
AGPAT4	5	0.15648	1.2738	0.11452	0.51217	0.20274	0.56634
AGPAT5	5	0.090902	0.97159	0.35671	0.7722	0.33125	0.65862
AGPAT6	5	-0.08371	-0.8213	0.60285	0.89512	0.41148	0.71292
AGPAT9	5	0.034428	0.2522	0.68583	0.92172	0.80088	0.91827
AGPS	5	0.18306	1.194	0.063757	0.39751	0.23249	0.59014
AGR2	5	0.16604	1.4799	0.094135	0.47254	0.1389	0.51348
AGR3	5	0.035338	0.22253	0.67994	0.91992	0.8239	0.92859
AGRN	5	0.2076	1.5158	0.033822	0.28699	0.12957	0.50399
AGRP	5	0.043956	0.4616	0.62501	0.90126	0.64436	0.84615
AGT	5	0.046434	0.60655	0.60941	0.89627	0.54415	0.79407
AGTPBP1	5	0.21749	1.7437	0.025603	0.24692	0.081206	0.45937
AGTR1	5	-0.088254	-1.0622	0.58214	0.88733	0.28814	0.62848
AGTR2	3	0.24022	1.011	0.055426	0.37142	0.31202	0.64532
AGTRAP	9	0.082429	1.0149	0.23992	0.67849	0.31015	0.64361
AGXT	5	0.17042	1.6031	0.08536	0.45171	0.10892	0.48833
AGXT2	5	0.14563	0.9758	0.14106	0.5511	0.32917	0.65769
AHCTF1	5	-0.14211	-0.59553	0.37221	0.78358	0.55149	0.79754
AHCY	5	-0.015021	-0.14661	0.99023	0.99748	0.88344	0.9554
AHCYL1	5	-0.37424	-2.1298	0.038098	0.30543	0.033191	0.34847
AHCYL2	5	-0.1687	-1.3022	0.29212	0.72762	0.19286	0.56146
AHDC1	5	0.013112	0.13114	0.82828	0.96527	0.89567	0.96091
AHI1	5	-0.013964	-0.12066	0.9965	0.99967	0.90396	0.96495
AHNAK	5	-0.022822	-0.21168	0.94002	0.98763	0.83236	0.93286
AHNAK2	5	0.016719	0.27048	0.80334	0.95625	0.78679	0.91099
AHR	5	-0.29413	-1.692	0.088748	0.45906	0.090649	0.46925
AHRR	5	0.12486	1.0503	0.21082	0.6456	0.29359	0.63257
AHSA1	5	0.029249	0.26517	0.72076	0.93239	0.79088	0.91297
AHSA2	5	0.00043902	0.0057937	0.90981	0.98032	0.99538	0.99813
AHSG	5	0.029678	0.46331	0.71737	0.93164	0.64314	0.84541
AHSP	5	0.055672	0.49127	0.55315	0.87601	0.62324	0.83515
AICDA	5	0.18145	1.7221	0.065867	0.40313	0.085049	0.46604
AIDA	4	0.19441	1.4657	0.073753	0.42715	0.14274	0.51776
AIF1	9	-0.10334	-1.3646	0.42286	0.81416	0.17237	0.54377
AIF1L	8	0.084405	1.1126	0.25975	0.69463	0.26588	0.61461
AIFM1	5	0.26381	1.8175	0.0066089	0.10682	0.069137	0.44219
AIFM2	5	0.12071	0.83539	0.2267	0.66154	0.4035	0.70737
AIFM3	5	0.029134	0.29568	0.72159	0.93255	0.76747	0.90464
AIG1	5	0.11293	0.92974	0.25719	0.69285	0.35251	0.67438
AIM1	5	0.064371	0.79611	0.50061	0.85434	0.42597	0.72205
AIM2	5	0.068395	0.5065	0.47817	0.84609	0.6125	0.82938
AIMP1	5	-0.024575	-0.23963	0.92852	0.98474	0.81062	0.92363
AIMP2	5	-0.05578	-0.44331	0.74436	0.93969	0.65754	0.85277
AIP	5	-0.10516	-1.0089	0.50783	0.85867	0.31304	0.64532
AIPL1	6	0.03859	0.41663	0.61069	0.89647	0.67695	0.86267
AIRE	5	0.18582	1.7572	0.059425	0.38338	0.078883	0.45687
AJAP1	5	0.10828	1.4569	0.27735	0.71292	0.14514	0.51949
AJUBA	10	0.13342	1.5562	0.049595	0.34945	0.11967	0.4979
AK1	5	-0.12807	-1.0522	0.41975	0.81218	0.29271	0.63191
AK2	5	-0.26141	-1.5107	0.1214	0.52347	0.13087	0.50542
AK3	5	0.00092769	0.0077576	0.90731	0.97997	0.99381	0.99736
AK4	3	-0.45489	-2.1426	0.053204	0.36233	0.032147	0.34332
AK5	5	-0.099189	-0.88939	0.53466	0.86996	0.37379	0.6877
AK6	4	-0.44576	-2.5599	0.031656	0.27718	0.010469	0.18178
AK7	5	0.081931	1.1751	0.40348	0.80415	0.23997	0.59517
AK8	5	-0.0057933	-0.051593	0.95135	0.99012	0.95885	0.98321
AK9	4	0.093884	0.79262	0.39803	0.80051	0.428	0.72344
AKAP1	5	-0.00082464	-0.0085413	0.91914	0.98221	0.99319	0.9971
AKAP10	5	0.11584	0.89379	0.24603	0.68406	0.37143	0.68658
AKAP11	5	0.071047	0.51831	0.46318	0.83861	0.60424	0.82468
AKAP12	5	0.045799	0.44288	0.61307	0.89668	0.65785	0.85279
AKAP13	5	0.06081	0.58598	0.52283	0.86364	0.55789	0.80066
AKAP14	7	0.16618	1.4311	0.042319	0.32274	0.15241	0.52532
AKAP17A	5	0.11716	1.488	0.24053	0.679	0.13675	0.51169
AKAP2	5	0.11426	1.3349	0.25219	0.6886	0.18192	0.55145
AKAP3	5	0.083037	0.59681	0.39792	0.80051	0.55064	0.79714
AKAP4	5	0.10832	0.89938	0.27724	0.71292	0.36845	0.68491
AKAP5	5	0.064123	0.56588	0.50194	0.85482	0.57148	0.80824
AKAP6	5	-0.071856	-0.76289	0.6625	0.91552	0.44553	0.73554
AKAP7	14	0.03287	0.49235	0.45135	0.83059	0.62247	0.83463
AKAP8	5	0.020116	0.23341	0.77996	0.94866	0.81544	0.9252
AKAP8L	5	-0.1662	-1.5408	0.30023	0.73133	0.12336	0.49974
AKAP9	5	0.03701	0.29399	0.66822	0.91598	0.76876	0.90485
AKIP1	5	0.032482	0.23929	0.69866	0.92616	0.81088	0.92363
AKIRIN1	6	-0.20618	-1.6596	0.17294	0.5945	0.096993	0.47825
AKIRIN2	5	-0.78704	-2.7316	0.00049983	0.019651	0.0063019	0.13461
AKNA	5	0.013787	0.18274	0.82384	0.96357	0.855	0.94312
AKNAD1	5	-0.15785	-1.2863	0.32306	0.74599	0.19835	0.56409
AKR1A1	5	0.1192	1.3536	0.23214	0.6688	0.17586	0.54744
AKR1B1	5	-0.099896	-0.83151	0.53149	0.86803	0.40569	0.70865
AKR1B10	5	0.3043	1.0922	0.0021659	0.052209	0.27475	0.61931
AKR1B15	5	-0.15352	-1.1617	0.33622	0.75574	0.24537	0.59945
AKR1C1	4	0.17786	1.1313	0.10241	0.48938	0.25791	0.60907
AKR1C2	4	0.26373	1.2328	0.015495	0.18477	0.21767	0.57899
AKR1C3	5	-0.064235	-0.52335	0.70066	0.92725	0.60073	0.82276
AKR1C4	5	0.14943	1.3288	0.13073	0.53769	0.18392	0.55349
AKR1D1	5	-0.14963	-1.1482	0.34833	0.76619	0.25087	0.60435
AKR1E2	5	0.29437	1.2925	0.0027213	0.059322	0.19618	0.56278
AKR7A2	5	-0.049358	-0.51423	0.77968	0.94852	0.60709	0.82649
AKR7A3	5	-0.15532	-1.1972	0.33078	0.75239	0.23124	0.58934
AKT1	5	-0.10494	-0.95136	0.50877	0.8593	0.34142	0.66677
AKT1S1	5	0.043876	0.55642	0.62585	0.90152	0.57792	0.81143
AKT2	5	-0.016349	-0.17104	0.98112	0.99628	0.86419	0.94729
AKT3	4	0.11115	0.68836	0.31573	0.74133	0.49123	0.76468
AKTIP	5	-0.2475	-1.7146	0.13851	0.54753	0.086422	0.46634
ALAD	5	-0.099384	-0.89293	0.53393	0.86949	0.37189	0.68687
ALAS1	5	0.039024	0.27279	0.65567	0.91288	0.78501	0.9104
ALAS2	5	0.039836	0.32025	0.65095	0.91115	0.74878	0.89684
ALB	5	0.046315	0.6875	0.61002	0.89629	0.49177	0.76488
ALCAM	5	0.0071389	0.062409	0.86671	0.97155	0.95024	0.98035
ALDH16A1	5	0.17299	1.7725	0.080584	0.44224	0.076317	0.45321
ALDH18A1	5	0.071329	0.7483	0.46151	0.83753	0.45428	0.74034
ALDH1A1	5	0.13589	1.7768	0.169	0.58939	0.075593	0.45205
ALDH1A2	5	0.083162	0.59528	0.39731	0.80051	0.55166	0.79765
ALDH1A3	5	0.14487	1.47	0.14373	0.5546	0.14156	0.51589
ALDH1B1	5	0.12872	1.5722	0.19582	0.6274	0.11591	0.49328
ALDH1L1	5	0.15573	1.2505	0.11652	0.51558	0.21111	0.57473
ALDH1L2	5	0.070069	0.8712	0.47023	0.84262	0.38364	0.69236
ALDH2	5	0.0094241	0.091841	0.85183	0.96906	0.92682	0.97237
ALDH3A1	5	0.10869	1.3407	0.27557	0.7123	0.18002	0.55006
ALDH3A2	5	0.079076	0.78053	0.41769	0.81121	0.43508	0.72851
ALDH3B2	5	-0.0047139	-0.051431	0.94452	0.98919	0.95898	0.98328
ALDH4A1	5	0.073805	0.65206	0.44541	0.82587	0.51436	0.77849
ALDH5A1	5	-0.16244	-1.6677	0.3094	0.73681	0.095377	0.47614
ALDH6A1	5	0.031665	0.20965	0.70449	0.92856	0.83394	0.93371
ALDH7A1	5	0.028222	0.27647	0.72726	0.93404	0.78218	0.90901
ALDH8A1	5	0.14134	1.8396	0.15239	0.56461	0.065823	0.43784
ALDH9A1	5	-0.041461	-0.35411	0.8275	0.96527	0.72326	0.8858
ALDOA	5	-0.08447	-0.73967	0.5993	0.89307	0.4595	0.74297
ALDOB	5	0.093559	1.1458	0.34339	0.76098	0.25188	0.60517
ALDOC	5	-0.27396	-2.1181	0.10852	0.50167	0.034167	0.35337
ALG1	4	-0.62574	-2.8455	0.0058314	0.098131	0.004434	0.10892
ALG10	3	-0.1692	-0.72464	0.37054	0.78255	0.46867	0.74863
ALG10B	3	-0.26152	-1.7661	0.20204	0.63646	0.077372	0.45513
ALG11	5	-0.24596	-1.1833	0.14023	0.54961	0.2367	0.59309
ALG12	5	-0.10627	-0.94362	0.50289	0.8554	0.34536	0.66967
ALG13	11	0.010696	0.1218	0.71171	0.93004	0.90306	0.96435
ALG14	5	-0.35224	-2.1181	0.04754	0.34391	0.034167	0.35337
ALG1L	2	-0.59379	-1.943	0.050205	0.35112	0.052016	0.4114
ALG2	5	-1.1527	-4.1314	0	0	3.6061e-05	0.0077953
ALG3	5	-0.068101	-0.75952	0.681	0.92036	0.44754	0.73645
ALG5	5	-0.067276	-0.40742	0.68572	0.92172	0.6837	0.86676
ALG6	5	0.087249	0.75941	0.37504	0.78622	0.44761	0.73645
ALG8	5	-0.090554	-0.65616	0.57225	0.88265	0.51172	0.77647
ALG9	5	-0.28629	-2.1492	0.096135	0.47712	0.031615	0.34033
ALK	5	-0.029965	-0.27221	0.89642	0.97765	0.78546	0.91067
ALKBH1	5	0.054175	0.4285	0.56203	0.87855	0.66828	0.85767
ALKBH2	5	-0.010381	-0.11354	0.98078	0.99628	0.9096	0.96716
ALKBH3	5	0.11087	1.0153	0.26597	0.7031	0.30996	0.64344
ALKBH4	5	0.019831	0.29301	0.78174	0.94916	0.76952	0.90503
ALKBH5	5	0.084761	0.84186	0.3877	0.79465	0.39987	0.70458
ALKBH6	5	-0.084893	-0.66262	0.59708	0.89229	0.50757	0.77408
ALKBH7	5	-0.17839	-1.8058	0.26713	0.70352	0.070957	0.44333
ALKBH8	5	-0.043617	-0.41996	0.81423	0.96024	0.67452	0.86126
ALLC	5	-0.062241	-0.63647	0.71021	0.93001	0.52447	0.785
ALMS1	5	-0.27944	-2.3872	0.10341	0.49233	0.01698	0.24055
ALOX12	5	-0.026213	-0.34113	0.91875	0.98213	0.73301	0.89028
ALOX12B	5	-0.069816	-0.78838	0.67283	0.91829	0.43047	0.72521
ALOX15	5	0.10533	0.956	0.29113	0.72705	0.33907	0.66561
ALOX15B	5	0.10827	1.428	0.27741	0.71296	0.1533	0.52592
ALOX5	5	-0.11488	-1.1676	0.4689	0.84161	0.24298	0.59798
ALOX5AP	5	-0.036286	-0.42081	0.85733	0.96972	0.67389	0.86088
ALOXE3	5	0.079129	0.69246	0.41742	0.81121	0.48865	0.76288
ALPI	5	0.080822	0.86258	0.40914	0.80637	0.38837	0.69576
ALPK1	5	-0.030857	-0.31982	0.89048	0.97661	0.7491	0.89701
ALPK2	5	0.18173	1.798	0.0657	0.40313	0.072182	0.44505
ALPK3	5	-0.10272	-1.2007	0.51838	0.86258	0.22986	0.58832
ALPL	5	0.034955	0.39256	0.68244	0.92093	0.69464	0.87165
ALPP	3	0.25275	1.3947	0.043319	0.32814	0.16312	0.53601
ALPPL2	3	-0.066982	-1.0521	0.71037	0.93001	0.29275	0.63191
ALS2	5	0.15057	1.1513	0.12818	0.53352	0.24962	0.60303
ALS2CL	10	-0.05873	-1.0033	0.68855	0.92227	0.31572	0.64704
ALS2CR11	5	0.039324	0.28063	0.65406	0.91231	0.77899	0.90826
ALS2CR12	5	0.17171	1.2584	0.08275	0.44557	0.20825	0.57187
ALX1	5	0.28273	1.5213	0.0039431	0.076509	0.12818	0.50241
ALX3	5	-0.036049	-0.31681	0.8586	0.97013	0.75138	0.89798
ALX4	5	0.20993	1.7452	0.031656	0.27718	0.080946	0.45916
ALYREF	5	-0.72337	-3.0581	0.00094413	0.030357	0.0022275	0.073866
AMACR	5	-0.084239	-0.90245	0.60036	0.89365	0.36682	0.68491
AMBN	4	0.040586	0.13235	0.68505	0.92159	0.89471	0.96054
AMBP	5	0.12686	1.4083	0.20304	0.63769	0.15906	0.53126
AMBRA1	5	0.11623	1.3174	0.2437	0.68189	0.1877	0.55754
AMD1	5	0.0733	0.67817	0.44891	0.82903	0.49767	0.76838
AMDHD1	5	-0.0059422	-0.082718	0.95246	0.99054	0.93408	0.9747
AMDHD2	5	0.0070447	0.067381	0.8671	0.97163	0.94628	0.97873
AMELX	6	0.12524	1.4937	0.16433	0.58142	0.13524	0.51084
AMELY	5	0.21555	1.7135	0.02688	0.25393	0.086612	0.46634
AMER1	5	0.10404	0.81227	0.29696	0.73048	0.41664	0.71556
AMER2	5	-0.1536	-1.2095	0.33605	0.75574	0.22648	0.58524
AMER3	5	-0.090236	-0.79698	0.57364	0.88358	0.42547	0.72201
AMFR	5	-0.075476	-0.76161	0.64334	0.90965	0.44629	0.73583
AMH	4	0.041223	0.41981	0.681	0.92036	0.67462	0.86126
AMHR2	5	0.12429	1.0697	0.21298	0.64634	0.28475	0.62658
AMICA1	5	-0.1339	-1.5596	0.3997	0.80163	0.11887	0.49678
AMIGO1	5	-0.19392	-1.8318	0.23142	0.66757	0.066987	0.43957
AMIGO2	5	0.12108	1.0619	0.22554	0.66097	0.28826	0.62853
AMIGO3	5	0.061725	0.49748	0.51705	0.86243	0.61885	0.8332
AMMECR1	5	0.16854	1.3705	0.088859	0.45911	0.17054	0.54284
AMMECR1L	5	-0.17697	-1.6267	0.27058	0.70701	0.10379	0.48366
AMN	5	0.058678	0.58763	0.53582	0.87007	0.55678	0.80031
AMN1	5	0.18174	1.3935	0.065645	0.40313	0.16348	0.53625
AMOT	5	0.20551	1.7114	0.035155	0.29121	0.087006	0.4667
AMOTL1	5	-0.04366	-0.32237	0.81384	0.9601	0.74717	0.89601
AMOTL2	5	0.17157	1.4751	0.083028	0.44627	0.1402	0.51518
AMPD1	5	-0.011556	-0.079286	0.98839	0.99731	0.93681	0.97541
AMPD2	5	0.018436	0.17298	0.7914	0.95237	0.86267	0.94663
AMPD3	5	0.088172	0.60877	0.37049	0.78255	0.54268	0.79338
AMPH	5	0.028169	0.31759	0.72737	0.93404	0.7508	0.89798
AMT	5	-0.076139	-1.0564	0.64006	0.9087	0.2908	0.63038
AMTN	5	-0.11194	-0.8148	0.47829	0.84609	0.41519	0.71416
AMY1B	1	-0.7429	-1.3884	0.07964	0.44036	0.16501	0.53828
AMY2A	3	-0.082614	-0.53568	0.64423	0.90988	0.59218	0.81799
AMY2B	1	-0.063096	-0.18019	0.75086	0.94137	0.85701	0.94399
AMZ1	5	0.088446	1.1817	0.36893	0.78199	0.23734	0.59319
AMZ2	5	-0.058787	-0.31597	0.72865	0.93434	0.75202	0.8981
ANAPC1	4	-1.1302	-3.1896	5.5537e-05	0.0040816	0.0014245	0.058235
ANAPC10	5	-0.91767	-3.1097	0.00011107	0.006192	0.0018725	0.06797
ANAPC11	9	-0.5419	-3.1257	0.00038876	0.016827	0.001774	0.06559
ANAPC13	3	0.19503	0.75761	0.12168	0.52379	0.44869	0.73672
ANAPC15	6	-0.17505	-2.1224	0.24197	0.68019	0.0338	0.35135
ANAPC16	5	-0.065016	-0.60068	0.69677	0.92536	0.54805	0.79599
ANAPC2	5	-0.5128	-2.3283	0.0073309	0.11379	0.019896	0.26206
ANAPC4	5	-0.39288	-1.6052	0.030879	0.27322	0.10845	0.48833
ANAPC5	5	-0.47513	-1.9485	0.011885	0.15451	0.051349	0.40985
ANAPC7	5	0.10829	1.1258	0.27735	0.71292	0.26023	0.61118
ANG	5	-0.012912	-0.13347	0.99717	0.99972	0.89382	0.96027
ANGEL1	5	0.087758	0.83436	0.37243	0.78387	0.40408	0.70761
ANGEL2	5	0.10226	1.369	0.30412	0.73477	0.17101	0.5432
ANGPT1	5	0.019551	0.14161	0.78379	0.94988	0.88738	0.95712
ANGPT2	5	0.16583	1.3098	0.094635	0.47373	0.19027	0.55876
ANGPT4	5	0.11606	1.3533	0.24492	0.68309	0.17597	0.54744
ANGPTL1	5	0.24735	0.74739	0.01083	0.14596	0.45483	0.74034
ANGPTL2	5	-0.0055519	-0.048732	0.95018	0.99005	0.96113	0.98504
ANGPTL3	5	-0.043655	-0.27815	0.81401	0.96023	0.78089	0.90901
ANGPTL4	5	-0.026763	-0.37608	0.91547	0.9812	0.70686	0.87724
ANGPTL5	5	-0.10604	-0.45131	0.504	0.85589	0.65176	0.84998
ANGPTL6	5	-0.1499	-1.4823	0.34738	0.76561	0.13827	0.51266
ANGPTL7	5	-0.028312	-0.27764	0.90581	0.97976	0.78129	0.90901
ANHX	5	0.088955	1.0241	0.36666	0.7801	0.30578	0.64051
ANK1	13	-0.14971	-1.7195	0.16611	0.58475	0.085527	0.46634
ANK2	5	-0.052131	-0.48829	0.76441	0.94501	0.62534	0.83678
ANK3	5	-0.069547	-0.63398	0.67405	0.91844	0.5261	0.78586
ANKAR	5	0.098424	0.79064	0.32067	0.74488	0.42915	0.72428
ANKDD1A	5	-0.068771	-0.65856	0.67789	0.91982	0.51018	0.77565
ANKDD1B	5	0.084037	0.71032	0.39287	0.7977	0.4775	0.75599
ANKEF1	5	0.19098	1.4802	0.051816	0.35635	0.13883	0.51348
ANKFN1	5	-0.11114	-0.95614	0.48167	0.84697	0.339	0.66561
ANKFY1	5	0.072613	0.75354	0.45296	0.83184	0.45112	0.73857
ANKH	5	0.12791	1.1751	0.19932	0.63309	0.23996	0.59517
ANKHD1	5	0.058366	0.56419	0.53749	0.87007	0.57262	0.80872
ANKHD1-EIF4EBP3	5	-0.22938	-1.8993	0.16461	0.58186	0.057521	0.42285
ANKIB1	5	0.099858	1.154	0.31473	0.74078	0.24852	0.60228
ANKK1	5	-0.056598	-0.68589	0.73953	0.93822	0.49278	0.76531
ANKLE1	5	-0.050017	-0.54984	0.77624	0.94764	0.58243	0.81326
ANKLE2	5	-1.0047	-3.6843	0	0	0.00022932	0.02096
ANKMY1	5	-0.071126	-0.94424	0.66628	0.91552	0.34505	0.66949
ANKMY2	5	0.038024	0.2503	0.66222	0.91552	0.80236	0.91916
ANKRA2	5	-0.090283	-0.55968	0.57348	0.88355	0.5757	0.81046
ANKRD1	5	-0.17122	-1.6677	0.28624	0.72306	0.095374	0.47614
ANKRD10	5	0.064874	0.71864	0.49789	0.85324	0.47236	0.75166
ANKRD11	5	0.088938	0.83322	0.36677	0.78015	0.40472	0.70806
ANKRD12	5	0.12313	0.92956	0.21776	0.65198	0.3526	0.67438
ANKRD13A	5	0.16194	1.1346	0.10213	0.48858	0.25653	0.60802
ANKRD13B	5	-0.069826	-1.1013	0.67283	0.91829	0.27077	0.61675
ANKRD13C	4	-0.14299	-1.1152	0.39748	0.80051	0.26476	0.61379
ANKRD13D	5	-0.081007	-0.79625	0.61585	0.89797	0.42589	0.72201
ANKRD16	5	0.18038	1.506	0.067866	0.41007	0.13206	0.50634
ANKRD17	5	0.061945	0.51429	0.51544	0.86232	0.60705	0.82649
ANKRD18A	5	-0.14462	-0.91865	0.36405	0.77881	0.35828	0.6794
ANKRD2	5	0.021397	0.20522	0.77163	0.94673	0.8374	0.93526
ANKRD22	4	0.12585	0.91045	0.25408	0.69051	0.36258	0.68242
ANKRD23	5	-0.00094771	-0.0071277	0.91969	0.98221	0.99431	0.99767
ANKRD24	5	0.055916	0.68767	0.55154	0.87488	0.49166	0.76483
ANKRD26	5	0.13862	0.87199	0.16056	0.57647	0.38322	0.6921
ANKRD27	5	0.01115	0.098402	0.84083	0.96707	0.92161	0.97062
ANKRD28	5	0.10751	1.0735	0.28102	0.71742	0.28304	0.62515
ANKRD29	5	0.078601	0.78714	0.42003	0.81218	0.4312	0.72571
ANKRD30A	5	0.18014	1.0558	0.068255	0.41062	0.29107	0.63045
ANKRD30B	5	0.23784	1.1135	0.015051	0.18127	0.26548	0.61442
ANKRD31	5	-0.18033	-1.5584	0.26286	0.69922	0.11914	0.49728
ANKRD32	5	0.013636	0.081858	0.82478	0.96404	0.93476	0.97493
ANKRD33	5	-0.016844	-0.17318	0.97695	0.99531	0.86251	0.94662
ANKRD33B	5	-0.065361	-0.35166	0.6946	0.9244	0.72509	0.88708
ANKRD34A	5	-0.003946	-0.043783	0.9393	0.98745	0.96508	0.98733
ANKRD34B	5	-0.18711	-0.94014	0.2472	0.6855	0.34715	0.67118
ANKRD34C	5	-0.055591	-0.41929	0.74547	0.93992	0.67501	0.86157
ANKRD35	4	0.076617	0.82712	0.48695	0.84883	0.40817	0.71051
ANKRD36	5	-0.18987	-1.1279	0.24142	0.67964	0.25937	0.61017
ANKRD37	5	-0.008434	-0.14198	0.96834	0.99385	0.88709	0.95693
ANKRD39	5	-0.20875	-2.0696	0.20132	0.63619	0.038488	0.37156
ANKRD40	5	-0.068105	-0.53335	0.68094	0.92036	0.59379	0.81875
ANKRD42	5	-0.019441	-0.1912	0.96085	0.99273	0.84837	0.94002
ANKRD44	5	0.0127	0.1582	0.831	0.96529	0.8743	0.95143
ANKRD45	5	0.14087	1.4438	0.15395	0.56664	0.1488	0.52299
ANKRD46	5	0.15954	0.94055	0.10713	0.49858	0.34694	0.67118
ANKRD49	5	-0.036022	-0.27	0.85877	0.97016	0.78716	0.91108
ANKRD50	5	0.022782	0.24519	0.7628	0.94499	0.80631	0.92069
ANKRD52	5	-0.20063	-1.6198	0.21643	0.65048	0.10528	0.48525
ANKRD53	5	-0.14204	-1.7706	0.37243	0.78387	0.076634	0.45383
ANKRD54	5	-0.136	-1.243	0.39237	0.79736	0.21386	0.57739
ANKRD55	5	0.12671	1.0411	0.20343	0.63771	0.29782	0.63597
ANKRD6	5	0.010171	0.11152	0.8465	0.96707	0.9112	0.96749
ANKRD61	5	0.11039	1.0247	0.26808	0.7042	0.30552	0.64042
ANKRD62	5	0.13157	1.0688	0.18466	0.61079	0.28516	0.62658
ANKRD65	9	-0.10334	-1.1864	0.42286	0.81416	0.23548	0.59175
ANKRD66	5	0.11599	1.1324	0.24514	0.68328	0.25749	0.60897
ANKRD7	5	0.11063	0.71788	0.26708	0.70348	0.47283	0.75184
ANKRD9	5	0.055084	0.60171	0.55704	0.87677	0.54737	0.79554
ANKS1A	5	0.042553	0.46502	0.63429	0.90543	0.64192	0.84503
ANKS1B	16	0.12784	2.0402	0.017161	0.19598	0.041334	0.38384
ANKS3	5	-0.045894	-0.44378	0.80007	0.95532	0.6572	0.85266
ANKS4B	5	0.085735	0.78642	0.38254	0.79082	0.43162	0.72587
ANKS6	5	-0.040788	-0.58118	0.83067	0.96529	0.56112	0.80327
ANKZF1	5	0.036438	0.33069	0.672	0.91806	0.74088	0.89341
ANLN	5	-0.0052774	-0.06071	0.94891	0.99005	0.95159	0.98063
ANO1	5	-0.18387	-1.5645	0.25475	0.69123	0.1177	0.49516
ANO10	5	0.037202	0.38532	0.66706	0.91552	0.7	0.87377
ANO3	5	0.029066	0.24922	0.72198	0.9327	0.80319	0.91942
ANO4	5	0.03093	0.27834	0.70949	0.93001	0.78075	0.90901
ANO5	5	0.050078	0.57931	0.58841	0.88965	0.56238	0.80415
ANO6	5	0.12442	1.2755	0.21243	0.64633	0.20214	0.56518
ANO7	5	0.0045273	0.040589	0.88393	0.97523	0.96762	0.98804
