Gene	sgRNA	Mel202|beta	Mel202|z	Mel202|p-value	Mel202|fdr	Mel202|wald-p-value	Mel202|wald-fdr
ADSS	5	0.16856	0.42234	0.18494	0.57766	0.67277	0.87141
ADSSL1	5	0.029155	0.28296	0.74109	0.93097	0.7772	0.91391
ADTRP	5	0.12615	0.86766	0.32045	0.71499	0.38558	0.71943
AEBP1	5	-0.0040675	-0.035166	0.89765	0.9778	0.97195	0.98979
AEBP2	5	0.043572	0.38415	0.67083	0.90205	0.70087	0.8834
AEN	5	0.0097232	0.069244	0.83211	0.96074	0.9448	0.98014
AES	5	0.020461	0.1477	0.78096	0.94433	0.88258	0.95526
AFAP1	5	0.1666	1.1938	0.18999	0.58289	0.23256	0.62818
AFAP1L1	4	0.28286	1.5763	0.040431	0.26706	0.11495	0.52254
AFAP1L2	5	0.13968	0.88514	0.2733	0.67717	0.37608	0.71354
AFF1	5	0.097861	0.95617	0.42886	0.78827	0.33898	0.69556
AFF2	5	0.31904	1.7088	0.0093302	0.103	0.087496	0.47346
AFF3	5	0.13515	0.99242	0.2889	0.6912	0.32099	0.68473
AFF4	5	-0.0097805	-0.056261	0.92486	0.98422	0.95513	0.98415
AFG3L2	5	-1.1458	-3.3611	0.00022215	0.0061538	0.00077645	0.019084
AFM	5	0.30533	1.2972	0.013384	0.13396	0.19455	0.59801
AFMID	5	-0.2371	-1.6288	0.32622	0.7189	0.10335	0.5043
AFP	4	-0.17719	-1.0677	0.48756	0.82696	0.28565	0.66242
AFTPH	5	0.14931	0.9798	0.24064	0.64595	0.32719	0.68869
AGA	5	0.034727	0.22073	0.71454	0.92097	0.8253	0.93366
AGAP1	5	0.16335	1.0358	0.19949	0.59579	0.30029	0.66993
AGAP2	5	-0.24756	-1.5346	0.30512	0.70364	0.12489	0.5336
AGAP3	9	-0.019302	-0.16983	0.89376	0.97658	0.86514	0.94833
AGAP5	1	0.099144	0.34065	0.79562	0.94736	0.73337	0.89526
AGAP6	2	-0.56971	-1.0717	0.15972	0.54254	0.28385	0.66179
AGAP7	1	-0.89381	-1.2155	0.1349	0.50279	0.22418	0.62111
AGBL1	5	0.051662	0.51285	0.63184	0.8882	0.60805	0.83645
AGBL2	5	0.27908	1.5061	0.023881	0.19422	0.13205	0.54099
AGBL3	5	-0.046819	-0.33356	0.9092	0.97989	0.73871	0.89737
AGBL4	5	0.18648	1.0218	0.14118	0.51394	0.30686	0.67505
AGBL5	5	0.2034	1.134	0.10813	0.45187	0.25679	0.64551
AGER	5	-0.011434	-0.1184	0.9318	0.98504	0.90575	0.96531
AGFG1	5	0.018263	0.13716	0.79063	0.94629	0.89091	0.95923
AGFG2	5	-0.17578	-1.1681	0.46673	0.81239	0.24276	0.63678
AGGF1	5	0.055037	0.45883	0.61696	0.88391	0.64635	0.86087
AGK	5	-0.073278	-0.64787	0.8014	0.94953	0.51707	0.78975
AGL	5	0.13855	0.53495	0.27719	0.68146	0.59268	0.82815
AGMAT	5	0.11977	0.77944	0.3415	0.72529	0.43572	0.74977
AGMO	5	-0.054195	-0.49413	0.87887	0.97277	0.62121	0.84451
AGO1	5	0.062241	0.35788	0.58442	0.86931	0.72044	0.89009
AGO2	5	-0.11545	-0.63262	0.64823	0.89516	0.52698	0.79384
AGO3	5	-0.12609	-0.75973	0.61518	0.8827	0.44742	0.75636
AGO4	5	0.19503	1.1574	0.12368	0.48185	0.24713	0.64
AGPAT1	5	-0.32793	-1.8343	0.18288	0.57494	0.066605	0.43395
AGPAT2	5	-0.19323	-1.3407	0.4213	0.78259	0.18003	0.58437
AGPAT3	5	-0.052439	-0.4719	0.88548	0.97523	0.637	0.85398
AGPAT4	5	0.25157	1.4262	0.045374	0.28576	0.15382	0.56341
AGPAT5	5	0.0091032	0.058325	0.83433	0.96087	0.95349	0.98407
AGPAT6	5	0.20559	1.0455	0.10447	0.44458	0.29579	0.66782
AGPAT9	5	0.056513	0.32777	0.61007	0.87994	0.74308	0.89887
AGPS	5	0.37624	1.7412	0.0020549	0.035104	0.081657	0.46508
AGR2	5	0.18347	0.66561	0.14851	0.5242	0.50566	0.78393
AGR3	5	-0.0082591	-0.023168	0.91753	0.98271	0.98152	0.99265
AGRN	5	0.19805	1.1496	0.11785	0.47145	0.25029	0.64198
AGRP	5	0.14663	1.49	0.24953	0.65587	0.13622	0.5451
AGT	5	0.065565	0.40728	0.57014	0.86308	0.6838	0.87555
AGTPBP1	5	0.1985	1.0134	0.11707	0.47012	0.31088	0.6788
AGTR1	5	-0.033049	-0.19287	0.96857	0.99424	0.84706	0.94074
AGTR2	3	0.28352	1.0113	0.077252	0.3833	0.31189	0.67968
AGTRAP	9	0.15382	1.4715	0.097079	0.42717	0.14115	0.55142
AGXT	5	0.24545	1.653	0.050539	0.30212	0.098336	0.49266
AGXT2	5	0.031437	0.19829	0.73092	0.92781	0.84282	0.93915
AHCTF1	5	-0.48915	-1.9835	0.056537	0.32185	0.047315	0.363
AHCY	5	-0.21506	-1.2916	0.37182	0.75171	0.1965	0.59957
AHCYL1	5	-0.038403	-0.31073	0.94502	0.98755	0.75601	0.90355
AHCYL2	5	-0.18541	-0.98413	0.44213	0.79922	0.32505	0.6868
AHDC1	5	0.14115	0.96721	0.26852	0.67302	0.33344	0.69222
AHI1	5	0.22321	1.7565	0.077585	0.384	0.079008	0.46199
AHNAK	5	-0.24621	-1.5683	0.30779	0.70419	0.11681	0.52481
AHNAK2	5	0.20747	1.2094	0.10063	0.43547	0.22652	0.62327
AHR	5	-0.19436	-1.6681	0.41875	0.78119	0.095299	0.48611
AHRR	5	0.10308	0.89573	0.40703	0.7722	0.3704	0.71147
AHSA1	5	0.02234	0.11774	0.77208	0.94099	0.90627	0.96558
AHSA2	5	0.012848	0.088851	0.81612	0.95459	0.9292	0.97453
AHSG	5	-0.014697	-0.13893	0.94591	0.98755	0.8895	0.95849
AHSP	5	0.089912	0.72561	0.46273	0.81023	0.46808	0.76658
AICDA	5	0.2046	1.3716	0.10608	0.4472	0.17019	0.57589
AIDA	4	-0.0062581	-0.028685	0.93741	0.98621	0.97712	0.99148
AIF1	9	-0.13373	-1.0813	0.5196	0.83739	0.27955	0.66091
AIF1L	8	0.24606	1.5062	0.012996	0.13131	0.13203	0.54099
AIFM1	5	-0.17819	-1.1426	0.46168	0.80984	0.25319	0.64432
AIFM2	5	0.11236	0.74359	0.3706	0.75056	0.45713	0.76184
AIFM3	5	0.012376	0.078137	0.81889	0.95543	0.93772	0.97712
AIG1	5	0.31186	1.5836	0.011107	0.11669	0.11328	0.52007
AIM1	5	0.20063	1.3271	0.11324	0.46236	0.18448	0.58934
AIM2	5	0.18726	0.67041	0.13945	0.5112	0.5026	0.78189
AIMP1	5	-0.022329	-0.10761	0.98189	0.99612	0.9143	0.96869
AIMP2	5	-0.11831	-0.77297	0.63934	0.89075	0.43954	0.75203
AIP	5	0.095698	0.59956	0.43869	0.79613	0.5488	0.80335
AIPL1	6	0.066105	0.457	0.5216	0.83842	0.64767	0.86113
AIRE	5	0.22774	1.2583	0.070477	0.36403	0.2083	0.61064
AJAP1	5	0.02239	0.14762	0.77163	0.94082	0.88264	0.95527
AJUBA	10	0.11194	1.0108	0.18866	0.58158	0.3121	0.67968
AK1	5	-0.0057072	-0.035253	0.90509	0.97892	0.97188	0.98979
AK2	5	-0.25463	-1.0733	0.29246	0.69299	0.28312	0.66126
AK3	5	-0.26654	-1.1511	0.27352	0.67738	0.24971	0.64191
AK4	3	-0.41435	-1.4477	0.19055	0.5837	0.1477	0.55721
AK5	5	0.013254	0.10373	0.81445	0.95388	0.91739	0.97002
AK6	4	-0.17379	-0.76155	0.49528	0.82993	0.44633	0.75581
AK7	5	0.20666	1.1582	0.1018	0.43757	0.24679	0.64
AK8	5	0.041915	0.26022	0.67983	0.90644	0.79469	0.92157
AK9	4	0.3022	1.0807	0.027213	0.21185	0.27982	0.66104
AKAP1	5	-0.38815	-2.1952	0.12157	0.47857	0.028151	0.2573
AKAP10	5	0.17626	1.2243	0.1665	0.55273	0.22084	0.6183
AKAP11	5	0.12307	0.95829	0.33056	0.7196	0.33792	0.69525
AKAP12	5	0.15393	0.8778	0.2267	0.63267	0.38005	0.7158
AKAP13	5	0.23671	0.94743	0.05998	0.33406	0.34342	0.69644
AKAP14	7	0.2603	1.4495	0.014162	0.13934	0.14719	0.55701
AKAP17A	5	-0.039758	-0.3315	0.93946	0.98676	0.74027	0.89798
AKAP2	5	0.085866	0.73202	0.48101	0.82284	0.46416	0.76509
AKAP3	5	0.082062	0.45968	0.49672	0.82999	0.64575	0.86066
AKAP4	5	0.10852	0.53045	0.38548	0.75959	0.5958	0.82997
AKAP5	5	0.031674	0.23346	0.7297	0.92739	0.8154	0.92937
AKAP6	5	0.11543	0.682	0.35794	0.73902	0.49524	0.7783
AKAP7	14	0.15946	1.5648	0.031267	0.23064	0.11763	0.52592
AKAP8	5	0.1399	1.016	0.27274	0.67673	0.30962	0.67782
AKAP8L	5	-0.043594	-0.32028	0.92414	0.98422	0.74875	0.90057
AKAP9	5	-0.06626	-0.36339	0.83206	0.96074	0.71632	0.88918
AKIP1	5	-0.1726	-0.74851	0.47673	0.81994	0.45415	0.76055
AKIRIN1	6	-0.16342	-1.0689	0.47462	0.81882	0.28511	0.66228
AKIRIN2	5	-0.71175	-2.4806	0.0088859	0.099813	0.013115	0.14979
AKNA	5	0.063971	0.57672	0.57692	0.86581	0.56413	0.81226
AKNAD1	5	0.044818	0.39777	0.66506	0.90152	0.6908	0.87874
AKR1A1	5	0.33077	1.5006	0.0064978	0.079592	0.13347	0.54225
AKR1B1	5	-0.18193	-1.3914	0.45196	0.80467	0.1641	0.57139
AKR1B10	5	0.041879	0.21711	0.67994	0.90644	0.82812	0.93382
AKR1B15	5	-0.68125	-2.3238	0.012274	0.12593	0.020135	0.20345
AKR1C1	4	0.0051329	0.033473	0.89215	0.97636	0.9733	0.99007
AKR1C2	4	0.097668	0.42828	0.491	0.82851	0.66845	0.86946
AKR1C3	5	0.078383	0.67531	0.51222	0.83568	0.49948	0.78086
AKR1C4	5	0.1003	0.57937	0.41847	0.78083	0.56234	0.8112
AKR1D1	5	-0.45824	-1.7895	0.072365	0.36933	0.073527	0.45076
AKR1E2	5	0.33677	1.416	0.0056648	0.072701	0.15678	0.56575
AKR7A2	5	-0.11142	-0.62938	0.66372	0.90149	0.5291	0.79403
AKR7A3	5	-0.2331	-1.4623	0.33389	0.72086	0.14365	0.55347
AKT1	5	-0.038957	-0.37273	0.94241	0.9871	0.70935	0.88683
AKT1S1	5	0.26479	1.5169	0.034155	0.24241	0.12928	0.53813
AKT2	5	0.063	0.37542	0.58169	0.86815	0.70735	0.88607
AKT3	4	0.06454	0.4447	0.63579	0.88986	0.65654	0.86444
AKTIP	5	-0.23925	-0.97064	0.32217	0.71557	0.33173	0.69073
ALAD	5	-0.54808	-2.4145	0.035488	0.24883	0.015756	0.17009
ALAS1	5	-0.21713	-1.7851	0.36677	0.74774	0.074246	0.45244
ALAS2	5	0.14631	0.74908	0.25075	0.65716	0.45381	0.7605
ALB	5	0.31128	1.4354	0.011385	0.11926	0.15118	0.56059
ALCAM	5	-0.046065	-0.29786	0.91258	0.98119	0.76581	0.90817
ALDH16A1	5	-0.073997	-0.49972	0.7994	0.94916	0.61727	0.84156
ALDH18A1	5	0.17105	1.3264	0.17894	0.57077	0.1847	0.58934
ALDH1A1	5	0.20173	0.92162	0.11168	0.46039	0.35672	0.70281
ALDH1A2	5	-0.035003	-0.19297	0.95951	0.99134	0.84698	0.9407
ALDH1A3	5	0.39309	1.572	0.0016661	0.03009	0.11594	0.52387
ALDH1B1	5	0.16606	0.93207	0.19155	0.58514	0.3513	0.69957
ALDH1L1	5	0.052817	0.31069	0.6269	0.88723	0.75603	0.90355
ALDH1L2	5	-0.011046	-0.063439	0.93008	0.98494	0.94942	0.98226
ALDH2	5	0.030457	0.21541	0.73587	0.9295	0.82945	0.93456
ALDH3A1	5	0.39855	1.8192	0.001444	0.02686	0.068874	0.43905
ALDH3A2	5	0.1038	0.66758	0.40414	0.7712	0.5044	0.78302
ALDH3B2	5	0.11749	0.95414	0.35044	0.73268	0.34001	0.696
ALDH4A1	5	0.061829	0.33057	0.58603	0.87048	0.74097	0.89826
ALDH5A1	5	-0.10904	-0.92383	0.67105	0.90205	0.35557	0.70226
ALDH6A1	5	-0.063417	-0.34125	0.84166	0.96235	0.73292	0.89524
ALDH7A1	5	0.080497	0.44242	0.50311	0.83272	0.65818	0.86499
ALDH8A1	5	0.2159	1.9224	0.087637	0.40691	0.054556	0.39342
ALDH9A1	5	-0.1215	-0.50932	0.63035	0.88797	0.61053	0.83767
ALDOA	5	-0.76339	-3.0199	0.0053316	0.069364	0.0025288	0.044293
ALDOB	5	0.1568	1.2805	0.21743	0.62094	0.20039	0.60358
ALDOC	5	-0.17129	-1.7009	0.48056	0.82284	0.088964	0.47459
ALG1	4	-0.81002	-2.7726	0.010552	0.11203	0.0055607	0.078839
ALG10	3	-0.21323	-0.79871	0.44518	0.80054	0.42446	0.74193
ALG10B	3	-0.72721	-2.1898	0.041153	0.26908	0.028537	0.25977
ALG11	5	-0.85402	-2.7217	0.0024436	0.039356	0.0064944	0.088859
ALG12	5	-0.10129	-0.78688	0.70016	0.91501	0.43135	0.74653
ALG13	11	-0.045157	-0.52353	0.95946	0.99134	0.6006	0.83314
ALG14	5	-0.3087	-1.5691	0.20937	0.60881	0.11661	0.52449
ALG1L	2	-1.5063	-2.2116	0.007442	0.087467	0.026995	0.2502
ALG2	5	-1.5526	-4.4806	0	0	7.445e-06	0.00069393
ALG3	5	-0.1276	-1.0408	0.61057	0.87994	0.29799	0.66877
ALG5	5	-0.50799	-2.0663	0.049372	0.29882	0.038803	0.32174
ALG6	5	-0.026655	-0.11534	0.99767	0.99928	0.90818	0.96645
ALG8	5	-0.11029	-0.5484	0.66728	0.90169	0.58342	0.82257
ALG9	5	-0.16494	-1.1768	0.49867	0.831	0.23926	0.63357
ALK	5	0.046629	0.29808	0.65639	0.89852	0.76564	0.90817
ALKBH1	5	-0.039341	-0.22862	0.94063	0.98678	0.81917	0.93099
ALKBH2	5	-0.059357	-0.35504	0.85899	0.96911	0.72256	0.89052
ALKBH3	5	0.168	0.9792	0.18599	0.57766	0.32748	0.6887
ALKBH4	5	-0.12263	-0.86291	0.62718	0.88723	0.38819	0.72026
ALKBH5	5	0.051924	0.30045	0.63062	0.88797	0.76384	0.90717
ALKBH6	5	0.057124	0.45338	0.60724	0.87922	0.65028	0.86203
ALKBH7	5	-0.29718	-1.9974	0.22598	0.63248	0.045779	0.35592
ALKBH8	5	-0.1776	-1.5315	0.46323	0.81039	0.12566	0.53433
ALLC	5	0.083787	0.51269	0.49023	0.82851	0.60817	0.83645
ALMS1	5	-0.090993	-0.77035	0.73687	0.92987	0.44109	0.75276
ALOX12	5	0.085511	0.71821	0.48206	0.82384	0.47263	0.76848
ALOX12B	5	0.025089	0.20502	0.75814	0.935	0.83755	0.93777
ALOX15	5	0.064619	0.56904	0.57403	0.86401	0.56933	0.81443
ALOX15B	5	0.032619	0.20225	0.72454	0.92492	0.83972	0.93806
ALOX5	5	0.0076001	0.044926	0.84161	0.96235	0.96417	0.98716
ALOX5AP	5	0.24404	1.7606	0.052205	0.30852	0.07831	0.4602
ALOXE3	5	0.071145	0.62851	0.54354	0.84881	0.52967	0.79412
ALPI	5	0.16183	1.1679	0.20343	0.60049	0.24285	0.63678
ALPK1	5	0.038404	0.2815	0.69621	0.91217	0.77832	0.91443
ALPK2	5	0.12041	0.94568	0.33911	0.72435	0.34431	0.6965
ALPK3	5	-0.30896	-2.4524	0.20899	0.60831	0.01419	0.15811
ALPL	5	0.045581	0.43854	0.66161	0.90079	0.66099	0.86641
ALPP	3	0.19236	1.2393	0.25308	0.65967	0.21524	0.614
ALPPL2	3	-0.15758	-0.86776	0.56276	0.85924	0.38553	0.71943
ALS2	5	0.24597	1.2597	0.05015	0.30137	0.20777	0.6102
ALS2CL	10	-0.044156	-0.53354	0.96079	0.99169	0.59366	0.82884
ALS2CR11	5	-0.057973	-0.36906	0.86399	0.97031	0.71208	0.88756
ALS2CR12	5	0.26765	1.4155	0.032045	0.23389	0.15692	0.56589
ALX1	5	0.12639	0.52228	0.31956	0.71416	0.60148	0.83341
ALX3	5	-0.17143	-1.18	0.48023	0.82282	0.23801	0.63308
ALX4	5	0.1106	0.61959	0.3766	0.75314	0.53553	0.79627
ALYREF	5	-0.86638	-3.0087	0.0021659	0.035846	0.0026239	0.045649
AMACR	5	0.07584	0.48836	0.52255	0.83898	0.62529	0.84718
AMBN	4	-0.015213	-0.0502	0.9759	0.99468	0.95996	0.9858
AMBP	5	0.22895	1.2359	0.069255	0.36093	0.21648	0.61473
AMBRA1	5	0.36229	1.8978	0.0028324	0.042607	0.057719	0.40549
AMD1	5	-0.43324	-2.1868	0.086527	0.40447	0.028756	0.26098
AMDHD1	5	-0.0034352	-0.027083	0.89481	0.97708	0.97839	0.99198
AMDHD2	5	-0.02528	-0.18003	0.99556	0.99844	0.85713	0.94497
AMELX	6	0.083677	0.65905	0.44108	0.79883	0.50986	0.78585
AMELY	5	0.12511	1.3651	0.32389	0.71681	0.17221	0.57863
AMER1	5	0.030076	0.21912	0.73742	0.92992	0.82656	0.93367
AMER2	5	0.16117	0.79389	0.20488	0.60294	0.42726	0.7436
AMER3	5	0.003557	0.031154	0.86094	0.96966	0.97515	0.99052
AMFR	5	-0.020805	-0.15979	0.97495	0.99451	0.87305	0.95229
AMH	4	0.067969	0.49074	0.61963	0.88477	0.62361	0.84605
AMHR2	5	0.1647	1.1354	0.19538	0.59007	0.25622	0.64522
AMICA1	5	0.1806	1.0886	0.15573	0.53563	0.27633	0.65928
AMIGO1	5	-0.019875	-0.12074	0.97084	0.99426	0.9039	0.96436
AMIGO2	5	0.24331	1.1012	0.052705	0.30962	0.27083	0.6553
AMIGO3	5	-0.019942	-0.14237	0.97101	0.99426	0.88679	0.95746
AMMECR1	5	0.10547	0.89605	0.39726	0.76642	0.37023	0.71147
AMMECR1L	5	0.21727	1.463	0.085305	0.40204	0.14348	0.55321
AMN	5	-0.10365	-0.63035	0.69071	0.9106	0.52847	0.79384
AMN1	5	0.24421	1.6694	0.051983	0.3082	0.095035	0.48557
AMOT	5	0.29865	1.1658	0.015495	0.14762	0.2437	0.63718
AMOTL1	5	0.015546	0.11311	0.80418	0.951	0.90994	0.96683
AMOTL2	5	0.1821	0.975	0.15162	0.52754	0.32956	0.69033
AMPD1	5	0.34852	1.5019	0.0042764	0.058644	0.13314	0.54199
AMPD2	5	0.13624	0.88325	0.28474	0.68773	0.3771	0.71384
AMPD3	5	0.036099	0.29309	0.70799	0.91903	0.76946	0.91004
AMPH	5	0.016012	0.12145	0.80179	0.94962	0.90333	0.96415
AMT	5	0.011108	0.067941	0.82567	0.9585	0.94583	0.98052
AMTN	5	-0.030836	-0.15275	0.9784	0.99543	0.8786	0.95415
AMY1B	1	-0.8853	-1.6281	0.13684	0.50606	0.10349	0.5043
AMY2A	3	-0.13371	-0.41432	0.6214	0.88521	0.67864	0.87301
AMY2B	1	0.034703	0.098361	0.97545	0.99456	0.92165	0.97119
AMZ1	5	-0.1108	-0.63141	0.66533	0.90152	0.52777	0.79384
AMZ2	5	-0.28767	-1.232	0.23925	0.64472	0.21797	0.61617
ANAPC1	4	-1.276	-3.4294	0.00066644	0.014888	0.00060488	0.015649
ANAPC10	5	-2.0654	-4.4104	0	0	1.0317e-05	0.0008681
ANAPC11	9	-0.9437	-3.6894	0	0	0.0002248	0.0077692
ANAPC13	3	-0.021375	-0.12947	0.97234	0.99428	0.89699	0.96151
ANAPC15	6	0.010771	0.068083	0.79418	0.94712	0.94572	0.98046
ANAPC16	5	-0.16185	-0.93417	0.50828	0.83432	0.35022	0.6991
ANAPC2	5	-0.50199	-1.9977	0.051927	0.30797	0.045747	0.35592
ANAPC4	5	-0.6151	-2.1528	0.022048	0.18439	0.031331	0.27914
ANAPC5	5	-0.86301	-2.2375	0.0022215	0.036463	0.025252	0.24033
ANAPC7	5	-0.18038	-1.3081	0.45613	0.80741	0.19084	0.595
ANG	5	-0.26834	-1.6619	0.2703	0.67401	0.09653	0.48859
ANGEL1	5	-0.080205	-0.76871	0.7763	0.94338	0.44206	0.75329
ANGEL2	5	-0.25636	-1.6306	0.29001	0.69156	0.10297	0.50345
ANGPT1	5	-0.23452	-0.97638	0.3315	0.7196	0.32888	0.68994
ANGPT2	5	-0.36657	-2.0013	0.1419	0.51437	0.045358	0.35386
ANGPT4	5	0.096675	0.8198	0.43341	0.79144	0.41233	0.73433
ANGPTL1	5	0.024465	0.093167	0.7613	0.93625	0.92577	0.97294
ANGPTL2	5	0.02242	0.16922	0.77124	0.94073	0.86562	0.94842
ANGPTL3	5	0.15694	0.6652	0.21698	0.62044	0.50592	0.78393
ANGPTL4	5	-0.15773	-1.203	0.51972	0.8374	0.22897	0.62504
ANGPTL5	5	0.12463	0.31009	0.32561	0.71833	0.75649	0.90355
ANGPTL6	5	0.018299	0.1455	0.79046	0.94622	0.88432	0.95605
ANGPTL7	5	0.14976	0.71266	0.23875	0.64385	0.47606	0.77041
ANHX	5	-0.047323	-0.31012	0.90714	0.97897	0.75647	0.90355
ANK1	13	-0.29476	-3.0842	0.062646	0.3412	0.0020413	0.038247
ANK2	5	0.0081961	0.10934	0.839	0.96137	0.91293	0.96815
ANK3	5	0.134	0.99551	0.29301	0.69348	0.31949	0.68407
ANKAR	5	0.042261	0.23326	0.67772	0.9058	0.81556	0.92948
ANKDD1A	5	0.21119	1.1585	0.095079	0.42209	0.24666	0.6399
ANKDD1B	5	0.28648	1.6439	0.020493	0.17647	0.10019	0.49823
ANKEF1	5	0.13147	1.1393	0.30229	0.70138	0.25458	0.64487
ANKFN1	5	0.12549	0.55262	0.32261	0.71557	0.58052	0.82041
ANKFY1	5	0.16264	1.0489	0.20121	0.59697	0.29421	0.66736
ANKH	5	0.11494	0.6075	0.36021	0.74168	0.54352	0.79978
ANKHD1	5	-0.024909	-0.1819	0.99367	0.99844	0.85566	0.94452
ANKHD1-EIF4EBP3	5	-0.30361	-1.3775	0.21659	0.61993	0.16835	0.57422
ANKIB1	5	-0.17074	-1.0244	0.48239	0.8239	0.30567	0.67358
ANKK1	5	0.28203	1.5178	0.022326	0.18585	0.12906	0.53813
ANKLE1	5	0.092826	0.61262	0.45129	0.8044	0.54013	0.79818
ANKLE2	5	-1.449	-3.8405	0	0	0.0001228	0.0051238
ANKMY1	5	0.045295	0.2247	0.663	0.90115	0.82221	0.93264
ANKMY2	5	-0.015028	-0.081599	0.94696	0.98755	0.93497	0.97572
ANKRA2	5	0.13107	0.52449	0.30418	0.70298	0.59993	0.83268
ANKRD1	5	-0.10821	-0.95091	0.67433	0.90383	0.34165	0.69644
ANKRD10	5	-0.0040873	-0.0322	0.8977	0.9778	0.97431	0.99041
ANKRD11	5	0.028914	0.30982	0.7422	0.93097	0.7567	0.90357
ANKRD12	5	0.13204	0.99772	0.29996	0.69988	0.31842	0.68337
ANKRD13A	5	-0.013172	-0.075664	0.93908	0.98664	0.93969	0.97804
ANKRD13B	5	0.06867	0.7134	0.55543	0.85564	0.4756	0.77025
ANKRD13C	4	0.15015	0.61809	0.29429	0.69549	0.53651	0.79702
ANKRD13D	5	0.056223	0.33523	0.61124	0.87994	0.73746	0.89666
ANKRD16	5	-0.0042511	-0.04113	0.89826	0.97784	0.96719	0.98745
ANKRD17	5	-0.020969	-0.1534	0.97545	0.99456	0.87809	0.95401
ANKRD18A	5	-0.067017	-0.47771	0.8285	0.95985	0.63286	0.85141
ANKRD2	5	0.29035	1.2624	0.018383	0.16484	0.20679	0.60999
ANKRD22	4	-0.0015701	-0.0082282	0.91819	0.98271	0.99343	0.99787
ANKRD23	5	0.056153	0.38869	0.6113	0.87994	0.6975	0.88166
ANKRD24	5	0.070388	0.6323	0.54682	0.85033	0.52719	0.79384
ANKRD26	5	0.10728	0.73748	0.38915	0.76022	0.46083	0.76362
ANKRD27	5	0.019306	0.15357	0.78646	0.9451	0.87795	0.95401
ANKRD28	5	0.14189	0.88815	0.26519	0.67083	0.37446	0.71289
ANKRD29	5	0.11356	0.86348	0.36593	0.74728	0.38787	0.72026
ANKRD30A	5	-0.1593	-0.72898	0.5145	0.83574	0.46602	0.76583
ANKRD30B	5	0.14214	0.63782	0.26408	0.66976	0.52359	0.79278
ANKRD31	5	0.072725	0.72997	0.53638	0.84573	0.46541	0.76531
ANKRD32	5	0.10874	0.58029	0.38459	0.75924	0.56172	0.81094
ANKRD33	5	0.15735	1.2446	0.21576	0.61853	0.21328	0.61247
ANKRD33B	5	-0.21357	-1.0131	0.37526	0.7527	0.31099	0.6788
ANKRD34A	5	-0.19956	-1.4294	0.40698	0.7722	0.1529	0.56183
ANKRD34B	5	0.14252	0.75033	0.26258	0.66799	0.45306	0.75985
ANKRD34C	5	-0.0026771	-0.016533	0.89093	0.97636	0.98681	0.99494
ANKRD35	4	-0.30737	-1.569	0.24608	0.65181	0.11666	0.52449
ANKRD36	5	-0.60205	-2.2241	0.024103	0.1955	0.026144	0.24615
ANKRD37	5	-0.10339	-0.9144	0.69138	0.91069	0.3605	0.70603
ANKRD39	5	-0.010045	-0.060641	0.92608	0.98442	0.95164	0.98354
ANKRD40	5	-0.05955	-0.35212	0.8581	0.96878	0.72475	0.89167
ANKRD42	5	0.050082	0.29913	0.63829	0.89059	0.76484	0.90789
ANKRD44	5	0.094015	0.61109	0.44574	0.80062	0.54114	0.7986
ANKRD45	5	0.13533	0.73019	0.28818	0.69053	0.46527	0.76531
ANKRD46	5	-0.13288	-0.6284	0.59336	0.87352	0.52974	0.79412
ANKRD49	5	-0.24628	-1.6155	0.30768	0.70416	0.1062	0.50811
ANKRD50	5	0.14313	0.71513	0.26041	0.66662	0.47453	0.76941
ANKRD52	5	-0.046599	-0.43482	0.91031	0.98021	0.66369	0.86754
ANKRD53	5	0.19897	1.3937	0.11663	0.47001	0.16342	0.57114
ANKRD54	5	0.064766	0.45696	0.5732	0.86397	0.6477	0.86113
ANKRD55	5	0.22682	1.7226	0.072143	0.36841	0.084964	0.47029
ANKRD6	5	0.17581	0.86882	0.16761	0.55407	0.38495	0.719
ANKRD61	5	0.22541	1.399	0.07442	0.37577	0.16182	0.56876
ANKRD62	5	-0.021559	-0.17335	0.97873	0.99543	0.86238	0.947
ANKRD65	9	-0.33239	-1.9224	0.078141	0.38537	0.054561	0.39342
ANKRD66	5	-0.040314	-0.31469	0.93708	0.98621	0.753	0.90256
ANKRD7	5	0.033917	0.14035	0.71865	0.92275	0.88838	0.95823
ANKRD9	5	0.13813	1.0699	0.2783	0.68205	0.28467	0.66225
ANKS1A	5	0.073567	0.5108	0.53266	0.84398	0.60949	0.8373
ANKS1B	16	-0.069531	-0.8758	0.80506	0.95137	0.38114	0.71666
ANKS3	5	0.2128	1.7211	0.092858	0.41873	0.085237	0.4705
ANKS4B	5	0.17991	1.5644	0.15723	0.53811	0.11773	0.52592
ANKS6	5	-0.026044	-0.2341	0.99989	0.99994	0.8149	0.92903
ANKZF1	5	0.083682	0.62743	0.49067	0.82851	0.53038	0.79412
ANLN	5	-0.26508	-1.7117	0.27569	0.67953	0.086961	0.47283
ANO1	5	0.054023	0.55857	0.62168	0.88532	0.57645	0.81841
ANO10	5	0.17598	0.9761	0.16733	0.55382	0.32902	0.69011
ANO3	5	0.041505	0.26564	0.68222	0.90764	0.79052	0.92029
ANO4	5	0.12235	0.83134	0.33256	0.72023	0.40578	0.73029
ANO5	5	0.21107	1.0584	0.095468	0.4235	0.28988	0.66498
ANO6	5	0.13476	1.1059	0.29046	0.69187	0.26877	0.65348
