Gene	sgRNA	Mel285|beta	Mel285|z	Mel285|p-value	Mel285|fdr	Mel285|wald-p-value	Mel285|wald-fdr
ADTRP	5	0.31232	1.5384	0.028157	0.28563	0.12395	0.80175
AEBP1	5	0.25572	1.3452	0.079196	0.46478	0.17857	0.80175
AEBP2	5	0.12002	0.60439	0.48156	0.85506	0.54558	0.87228
AEN	5	0.076816	0.47278	0.70116	0.92968	0.63637	0.90146
AES	5	0.25826	1.0532	0.075753	0.45549	0.29225	0.81357
AFAP1	5	0.12808	0.8943	0.4423	0.83255	0.37116	0.83052
AFAP1L1	4	0.12457	0.50514	0.51816	0.87163	0.61346	0.8926
AFAP1L2	5	0.090421	0.56999	0.62935	0.91321	0.56868	0.8771
AFF1	5	0.1669	1.3277	0.28974	0.74317	0.18429	0.80175
AFF2	5	0.39469	1.323	0.0042208	0.092233	0.18584	0.80175
AFF3	5	-0.1606	-1.0458	0.24009	0.70419	0.29567	0.81492
AFF4	5	0.1977	0.87822	0.19427	0.65604	0.37982	0.83095
AFG3L2	5	-0.30339	-1.2201	0.051316	0.38726	0.22243	0.80175
AFM	5	0.16737	0.96207	0.28807	0.74183	0.33601	0.82078
AFMID	5	0.06487	0.54713	0.76713	0.94707	0.58429	0.88246
AFP	4	0.012694	0.094609	0.94246	0.98939	0.92463	0.98211
AFTPH	5	0.15772	0.73911	0.32323	0.76852	0.45984	0.85017
AGA	5	0.25226	1.1486	0.084028	0.47549	0.25074	0.80305
AGAP1	5	0.1195	0.84142	0.48417	0.85605	0.40011	0.83589
AGAP2	5	-0.12054	-0.86592	0.35005	0.78493	0.38653	0.83309
AGAP3	9	0.34888	1.9389	0.0010552	0.035316	0.052516	0.76923
AGAP5	1	0.024562	0.092369	0.97745	0.99548	0.9264	0.98215
AGAP6	2	-0.26413	-1.3188	0.23886	0.70301	0.18725	0.80175
AGAP7	1	0.06151	0.14818	0.92369	0.9873	0.8822	0.96866
AGBL1	5	0.033606	0.2177	0.94552	0.9908	0.82767	0.95706
AGBL2	5	0.059508	0.41779	0.79679	0.95749	0.6761	0.91057
AGBL3	5	0.10727	0.50106	0.54365	0.88245	0.61633	0.89427
AGBL4	5	-0.099328	-0.84929	0.41825	0.81754	0.39572	0.83586
AGBL5	5	0.041593	0.61456	0.89914	0.9811	0.53884	0.87151
AGER	5	0.26227	1.2537	0.07131	0.44398	0.20996	0.80175
AGFG1	5	0.25471	0.93537	0.08064	0.46854	0.3496	0.82419
AGFG2	5	0.18795	1.0425	0.22181	0.68512	0.29718	0.81494
AGGF1	5	-0.091851	-0.39168	0.44591	0.83557	0.69529	0.91812
AGK	5	-0.026164	-0.28686	0.73764	0.93892	0.77422	0.94136
AGL	5	0.31048	0.94798	0.029101	0.28998	0.34314	0.8235
AGMAT	5	0.25072	1.7652	0.085638	0.478	0.077523	0.80175
AGMO	5	0.010456	0.069548	0.93386	0.9887	0.94455	0.98742
AGO1	5	0.20354	0.84709	0.17977	0.63767	0.39695	0.83586
AGO2	5	0.081213	0.72599	0.67733	0.92402	0.46785	0.85175
AGO3	5	0.16299	0.77736	0.30307	0.75269	0.43695	0.84236
AGO4	5	0.1669	0.80745	0.28979	0.74317	0.41941	0.83932
AGPAT1	5	0.095793	0.6824	0.60119	0.90505	0.49498	0.86258
AGPAT2	5	-0.17429	-1.678	0.20899	0.6713	0.09334	0.80175
AGPAT3	5	-0.098595	-0.70951	0.42103	0.81966	0.47801	0.85629
AGPAT4	5	0.073657	0.58446	0.71854	0.93287	0.55891	0.87429
AGPAT5	5	0.0015405	0.0097773	0.88693	0.97832	0.9922	0.99753
AGPAT6	5	-0.0036824	-0.026263	0.86016	0.97103	0.97905	0.99421
AGPAT9	5	0.20469	1.043	0.1775	0.63474	0.29694	0.81494
AGPS	5	-0.10384	-0.8368	0.40148	0.80726	0.40271	0.83589
AGR2	5	-0.084997	-0.32254	0.47245	0.85019	0.74704	0.93431
AGR3	5	0.16093	0.45416	0.31101	0.75884	0.64971	0.90561
AGRN	5	0.28992	2.2126	0.043652	0.35805	0.026927	0.55474
AGRP	5	-0.074207	-0.75647	0.51294	0.87082	0.44937	0.84602
AGT	5	0.17037	0.95784	0.27757	0.73302	0.33815	0.821
AGTPBP1	5	0.10303	0.64821	0.5647	0.89116	0.51685	0.86648
AGTR1	5	-0.0063627	-0.035901	0.847	0.96949	0.97136	0.99253
AGTR2	3	0.13736	0.69266	0.52577	0.87488	0.48852	0.86044
AGTRAP	9	0.17384	1.2883	0.13768	0.57681	0.19763	0.80175
AGXT	5	0.22181	1.3558	0.13845	0.57812	0.17516	0.80175
AGXT2	5	0.17669	0.75461	0.25691	0.71989	0.45048	0.84646
AHCTF1	5	-0.10508	-0.33224	0.39659	0.80398	0.73971	0.93262
AHCY	5	-0.27471	-1.8637	0.069477	0.44003	0.06236	0.80175
AHCYL1	5	0.062101	0.35895	0.78246	0.95153	0.71963	0.92706
AHCYL2	5	0.087684	0.65447	0.64517	0.91705	0.51281	0.86608
AHDC1	5	0.10839	1.0018	0.53849	0.87915	0.31644	0.81852
AHI1	5	0.059335	0.3186	0.79823	0.95775	0.75003	0.93444
AHNAK	5	-0.38076	-2.1752	0.019771	0.24136	0.029613	0.57958
AHNAK2	5	0.036851	0.31897	0.9268	0.98763	0.74975	0.93444
AHR	5	0.14869	0.75808	0.35588	0.78494	0.4484	0.84521
AHRR	5	0.17132	1.0521	0.27491	0.73171	0.29274	0.81381
AHSA1	5	0.095332	0.52575	0.60302	0.90523	0.59906	0.88716
AHSA2	5	-0.12395	-0.83192	0.33922	0.77829	0.40545	0.83589
AHSG	5	-0.0799	-0.41478	0.49039	0.85867	0.6783	0.91119
AHSP	5	0.16592	0.8756	0.29324	0.74576	0.38125	0.83134
AICDA	5	0.33141	1.5461	0.018216	0.22969	0.12208	0.80175
AIDA	4	-0.1434	-0.84493	0.32645	0.76994	0.39815	0.83589
AIF1	9	0.14623	1.1783	0.22587	0.68967	0.23869	0.80175
AIF1L	8	-0.056316	-0.37915	0.515	0.87163	0.70458	0.92161
AIFM1	5	0.24759	1.1039	0.091081	0.48897	0.26962	0.80895
AIFM2	5	0.079775	0.408	0.68572	0.92555	0.68328	0.91257
AIFM3	5	0.23221	1.3049	0.11791	0.54241	0.19192	0.80175
AIG1	5	0.031627	0.22972	0.95557	0.99233	0.81831	0.95437
AIM1	5	0.27379	1.453	0.058425	0.40854	0.14623	0.80175
AIM2	5	0.16892	0.86939	0.28285	0.7373	0.38463	0.83309
AIMP1	5	0.10338	0.66027	0.56298	0.8903	0.50908	0.866
AIMP2	5	-0.34102	-1.83	0.0336	0.31429	0.067245	0.80175
AIP	5	0.10711	0.74551	0.54426	0.8828	0.45596	0.84858
AIPL1	6	0.0015972	0.013271	0.88032	0.97668	0.98941	0.99711
AIRE	5	0.30426	1.4338	0.033267	0.31263	0.15162	0.80175
AJAP1	5	0.17361	1.3747	0.26713	0.72562	0.16922	0.80175
AJUBA	10	0.60665	2.2343	0	0	0.025462	0.53875
AK1	5	-0.16408	-1.0104	0.23081	0.6956	0.31229	0.81775
AK2	5	-0.11487	-0.70864	0.36654	0.79016	0.47855	0.85648
AK3	5	-0.15454	-0.96114	0.25497	0.71768	0.33648	0.82096
AK4	3	-0.23755	-1.1302	0.19927	0.66126	0.25839	0.80539
AK5	5	-0.052214	-0.25631	0.61441	0.90811	0.79771	0.94836
AK6	4	-0.67101	-2.2487	0.0013884	0.043253	0.024534	0.53185
AK7	5	0.11604	0.9775	0.50122	0.86493	0.32832	0.81983
AK8	5	-0.092433	-0.66919	0.44352	0.83392	0.50337	0.86448
AK9	4	0.26474	0.7341	0.10352	0.52036	0.46289	0.8502
AKAP1	5	-0.026359	-0.16276	0.73642	0.93843	0.87071	0.96564
AKAP10	5	0.18168	0.82064	0.24081	0.70493	0.41185	0.83808
AKAP11	5	0.064055	0.39796	0.77169	0.94853	0.69066	0.91581
AKAP12	5	-0.032534	-0.21356	0.70738	0.93148	0.83089	0.95725
AKAP13	5	0.15376	0.57591	0.3375	0.77623	0.56467	0.87626
AKAP14	7	0.2832	1.2637	0.021548	0.2513	0.20634	0.80175
AKAP17A	5	0.071607	0.4514	0.72992	0.93547	0.6517	0.90589
AKAP2	5	-0.054338	-0.75948	0.60419	0.90523	0.44756	0.84493
AKAP3	5	-0.10423	-0.42935	0.40048	0.80704	0.66767	0.90872
AKAP4	5	0.24154	1.1225	0.1018	0.51692	0.26165	0.80671
AKAP5	5	0.1431	0.69335	0.37637	0.79477	0.48809	0.86027
AKAP6	5	0.1672	0.7323	0.2884	0.74183	0.46399	0.85051
AKAP7	14	0.20205	1.6815	0.026158	0.27673	0.092669	0.80175
AKAP8	5	0.23084	1.2608	0.12024	0.54486	0.20737	0.80175
AKAP8L	5	-0.011826	-0.082559	0.81573	0.96228	0.9342	0.98372
AKAP9	5	-0.27962	-1.3152	0.065423	0.42759	0.18844	0.80175
AKIP1	5	-0.19634	-1.1182	0.16694	0.62115	0.26346	0.80689
AKIRIN1	6	-0.26465	-1.5728	0.054982	0.40211	0.11576	0.80175
AKIRIN2	5	-0.87538	-2.9315	0	0	0.0033735	0.18463
AKNA	5	-0.17864	-1.1565	0.20038	0.66269	0.24746	0.80175
AKNAD1	5	0.013238	0.10845	0.94757	0.99125	0.91364	0.97888
AKR1A1	5	0.10652	0.61998	0.54776	0.88352	0.53527	0.87078
AKR1B1	5	-0.038698	-0.18973	0.67727	0.92402	0.84952	0.96136
AKR1B10	5	0.20995	1.4552	0.164	0.6183	0.14561	0.80175
AKR1B15	5	-0.29482	-1.0989	0.05587	0.40277	0.27183	0.80978
AKR1C1	4	0.23832	0.88736	0.15006	0.59911	0.37489	0.83075
AKR1C2	4	0.068088	0.28188	0.7793	0.95096	0.77803	0.94281
AKR1C3	5	-0.1402	-0.65231	0.29068	0.7439	0.5142	0.86608
AKR1C4	5	0.20982	1.0645	0.16428	0.61857	0.28709	0.81188
AKR1D1	5	-0.08214	-0.35397	0.48267	0.856	0.72336	0.92849
AKR1E2	5	0.50666	1.4745	0.00016661	0.0083565	0.14035	0.80175
AKR7A2	5	0.21894	1.1888	0.14473	0.59022	0.23451	0.80175
AKR7A3	5	0.040872	0.29964	0.90398	0.98262	0.76445	0.93907
AKT1	5	0.04475	0.46696	0.88126	0.97668	0.64053	0.9034
AKT1S1	5	0.34156	1.6743	0.015106	0.20811	0.094075	0.80175
AKT2	5	0.10296	0.83351	0.56498	0.89135	0.40455	0.83589
AKT3	4	0.16075	1.0391	0.3696	0.79097	0.29877	0.81514
AKTIP	5	-0.3309	-1.7217	0.038487	0.33705	0.08513	0.80175
ALAD	5	-0.34523	-2.0582	0.032045	0.30691	0.039568	0.68374
ALAS1	5	0.29819	1.3852	0.037543	0.33268	0.16598	0.80175
ALAS2	5	-0.1456	-0.70044	0.27685	0.73302	0.48365	0.85809
ALB	5	0.22836	0.99322	0.12479	0.55301	0.3206	0.81874
ALCAM	5	-0.021768	-0.15112	0.76197	0.94559	0.87988	0.96802
ALDH16A1	5	0.24924	1.6042	0.088471	0.48467	0.10866	0.80175
ALDH18A1	5	0.26957	1.1003	0.062812	0.41967	0.27121	0.80978
ALDH1A1	5	0.16172	0.89799	0.30773	0.75607	0.36919	0.82994
ALDH1A2	5	-0.03492	-0.20862	0.69566	0.92792	0.83475	0.95813
ALDH1A3	5	0.25035	1.4527	0.086638	0.4806	0.1463	0.80175
ALDH1B1	5	0.14202	1.4492	0.3811	0.79806	0.14729	0.80175
ALDH1L1	5	0.31449	1.385	0.027324	0.28308	0.16605	0.80175
ALDH1L2	5	0.029514	0.16958	0.96501	0.99298	0.86534	0.96485
ALDH2	5	0.22842	1.0534	0.12474	0.55301	0.29218	0.81354
ALDH3A1	5	0.23498	1.435	0.11291	0.53403	0.1513	0.80175
ALDH3A2	5	0.029377	0.15901	0.96568	0.99298	0.87366	0.9668
ALDH3B2	5	0.14768	1.0793	0.35849	0.78528	0.28046	0.81083
ALDH4A1	5	0.10635	0.68477	0.54843	0.88352	0.49349	0.86239
ALDH5A1	5	0.041328	0.26605	0.90092	0.98114	0.7902	0.94638
ALDH6A1	5	0.034173	0.22329	0.94224	0.98939	0.82331	0.95519
ALDH7A1	5	0.13465	0.63867	0.41364	0.81499	0.52304	0.86807
ALDH8A1	5	0.23962	1.4156	0.10513	0.52255	0.15688	0.80175
ALDH9A1	5	-0.10326	-0.41538	0.40453	0.81023	0.67786	0.91093
ALDOA	5	-0.25722	-1.7368	0.084416	0.47601	0.082431	0.80175
ALDOB	5	-0.0062263	-0.048707	0.848	0.96977	0.96115	0.99114
ALDOC	5	-0.034653	-0.18819	0.69699	0.92846	0.85073	0.96136
ALG1	4	-0.97748	-3.3499	5.5537e-05	0.0032258	0.00080833	0.10225
ALG10	3	-0.35423	-1.425	0.08064	0.46854	0.15417	0.80175
ALG10B	3	-0.59045	-2.0658	0.010608	0.16754	0.038849	0.67825
ALG11	5	-0.58862	-1.8881	0.00099967	0.033708	0.059013	0.80175
ALG12	5	0.13228	0.74565	0.42403	0.82162	0.45588	0.84858
ALG13	11	-0.31377	-2.4215	0.0031656	0.077975	0.015457	0.41792
ALG14	5	-0.5809	-2.5917	0.0012774	0.041145	0.0095504	0.31489
ALG1L	2	-0.53961	-2.0278	0.048873	0.37752	0.042583	0.70337
ALG2	5	-1.1377	-4.0361	0	0	5.4359e-05	0.031837
ALG3	5	-0.16536	-1.2316	0.2277	0.69268	0.2181	0.80175
ALG5	5	-0.71072	-2.5671	0.00011107	0.005988	0.010254	0.32852
ALG6	5	-0.017098	-0.096872	0.78629	0.95251	0.92283	0.98142
ALG8	5	-0.29281	-2.1763	0.057481	0.4069	0.02953	0.57958
ALG9	5	-0.31666	-1.4953	0.044319	0.36069	0.13484	0.80175
ALK	5	0.016157	0.086123	0.96318	0.99298	0.93137	0.98284
ALKBH1	5	0.12348	0.79643	0.46529	0.84591	0.42578	0.84
ALKBH2	5	0.13967	0.88575	0.39204	0.80172	0.37575	0.83095
ALKBH3	5	-0.20533	-1.3258	0.15139	0.60071	0.18492	0.80175
ALKBH4	5	0.058952	0.37003	0.80051	0.95914	0.71136	0.92445
ALKBH5	5	0.058381	0.46248	0.80395	0.95973	0.64374	0.90383
ALKBH6	5	0.15731	0.79738	0.32434	0.76889	0.42523	0.8398
ALKBH7	5	-0.010348	-0.061688	0.82411	0.96476	0.95081	0.98961
ALKBH8	5	-0.18921	-1.1025	0.17866	0.63615	0.27026	0.80909
ALLC	5	-0.19421	-1.1274	0.17039	0.62564	0.25956	0.8058
ALMS1	5	-0.085082	-0.77033	0.47206	0.85	0.44111	0.84334
ALOX12	5	0.16457	1.1187	0.2974	0.74997	0.26327	0.80689
ALOX12B	5	0.19518	1.1618	0.20121	0.66325	0.24533	0.80175
ALOX15	5	0.12578	0.80754	0.45335	0.83999	0.41935	0.83932
ALOX15B	5	0.18988	1.0354	0.21598	0.67915	0.30049	0.81603
ALOX5	5	-0.062185	-0.3398	0.56676	0.89272	0.73401	0.93215
ALOX5AP	5	0.27247	1.4546	0.05998	0.413	0.14579	0.80175
ALOXE3	5	0.084279	0.81277	0.66122	0.92102	0.41635	0.83925
ALPI	5	-0.034589	-0.2248	0.69755	0.92879	0.82213	0.95507
ALPK1	5	-0.057923	-0.43615	0.58769	0.90119	0.66273	0.90806
ALPK2	5	0.20543	1.0205	0.17533	0.63225	0.3075	0.81705
ALPK3	5	-0.036061	-0.2221	0.68938	0.926	0.82424	0.95562
ALPL	5	0.24499	1.5961	0.095801	0.50247	0.11047	0.80175
ALPP	3	0.20384	0.78174	0.29934	0.75153	0.43437	0.8418
ALPPL2	3	-0.10261	-0.4749	0.5055	0.86694	0.63486	0.90081
ALS2	5	-0.1089	-0.82613	0.38504	0.79846	0.40873	0.83764
ALS2CL	10	-0.10014	-0.78658	0.26208	0.7226	0.43153	0.8406
ALS2CR11	5	-0.1923	-1.1919	0.1735	0.62935	0.23329	0.80175
ALS2CR12	5	-0.031062	-0.19334	0.71437	0.93231	0.8467	0.96102
ALX1	5	0.17789	0.63676	0.25269	0.71473	0.52428	0.86872
ALX3	5	-0.045977	-0.31956	0.64484	0.91705	0.7493	0.93442
ALX4	5	0.2153	1.1951	0.15278	0.60395	0.23205	0.80175
ALYREF	5	-0.38083	-2.2186	0.019771	0.24136	0.026513	0.55039
AMACR	5	-0.022194	-0.12668	0.75914	0.94459	0.8992	0.97371
AMBN	4	0.22366	1.0025	0.18077	0.63936	0.31608	0.81819
AMBP	5	-0.019373	-0.18884	0.77419	0.94946	0.85022	0.96136
AMBRA1	5	-0.35956	-2.3247	0.026769	0.2804	0.020088	0.47971
AMD1	5	-0.33199	-2.0088	0.037821	0.33399	0.044556	0.7176
AMDHD1	5	0.037816	0.32405	0.9208	0.98644	0.7459	0.93431
AMDHD2	5	0.041951	0.23056	0.89742	0.98058	0.81766	0.95437
AMELX	6	-0.099713	-0.54356	0.37915	0.79657	0.58674	0.88316
AMELY	5	0.31834	1.6121	0.024492	0.26825	0.10695	0.80175
AMER1	5	0.097336	0.44775	0.59352	0.90178	0.65434	0.90686
AMER2	5	0.048514	0.43927	0.85888	0.97103	0.66047	0.90783
AMER3	5	0.0028495	0.024276	0.8937	0.97991	0.98063	0.99463
AMFR	5	-0.033375	-0.32198	0.70343	0.93	0.74747	0.93431
AMH	4	0.090974	0.66785	0.66544	0.92256	0.50423	0.86503
AMHR2	5	0.071517	0.51773	0.73026	0.93547	0.60464	0.88974
AMICA1	5	-0.19767	-1.4774	0.16506	0.61904	0.13958	0.80175
AMIGO1	5	0.082739	0.55975	0.66905	0.92274	0.57565	0.87909
AMIGO2	5	-0.074889	-0.48278	0.51005	0.86908	0.62925	0.89903
AMIGO3	5	0.075463	0.52225	0.70876	0.93231	0.6015	0.88887
AMMECR1	5	-0.083756	-0.60099	0.47717	0.85317	0.54785	0.87266
AMMECR1L	5	-0.039347	-0.28668	0.67466	0.92402	0.77436	0.94136
AMN	5	0.17165	0.86368	0.27385	0.73139	0.38776	0.83347
AMN1	5	0.19501	0.96763	0.20154	0.66344	0.33323	0.8207
AMOT	5	0.32343	1.3737	0.022104	0.25578	0.16954	0.80175
AMOTL1	5	0.12979	0.67685	0.43458	0.82831	0.4985	0.86272
AMOTL2	5	0.22601	1.2726	0.12907	0.56068	0.20317	0.80175
AMPD1	5	0.0091724	0.035595	0.92802	0.98788	0.97161	0.99264
AMPD2	5	0.2508	1.8009	0.085527	0.47782	0.071722	0.80175
AMPD3	5	0.18732	1.0224	0.22354	0.68598	0.30661	0.81705
AMPH	5	-0.1753	-1.2364	0.2071	0.66876	0.2163	0.80175
AMT	5	-0.035681	-0.22604	0.6911	0.92679	0.82117	0.95507
AMTN	5	-0.023811	-0.12063	0.75086	0.94308	0.90398	0.97532
AMY1B	1	-0.16816	-1.1156	0.52943	0.87595	0.26461	0.80777
AMY2A	3	-0.070873	-0.21506	0.61257	0.90701	0.82972	0.95725
AMY2B	1	-0.26396	-0.91354	0.37215	0.7933	0.36096	0.82574
AMZ1	5	-0.13641	-1.1764	0.30084	0.75173	0.23945	0.80175
AMZ2	5	0.16076	0.60119	0.31195	0.75998	0.54771	0.87266
ANAPC1	4	-1.0433	-2.9044	0	0	0.00368	0.19395
ANAPC10	5	-0.67491	-2.4551	0.00022215	0.0093023	0.014084	0.39256
ANAPC11	9	-0.20662	-1.6836	0.056537	0.40277	0.092259	0.80175
ANAPC13	3	-0.12365	-0.54089	0.44219	0.83255	0.58858	0.8839
ANAPC15	6	-0.16781	-1.0748	0.18022	0.63815	0.28247	0.81108
ANAPC16	5	-0.1605	-1.158	0.24025	0.70431	0.24686	0.80175
ANAPC2	5	-0.42544	-2.0557	0.011052	0.17067	0.039808	0.68568
ANAPC4	5	-0.94697	-3.1323	0	0	0.0017345	0.14092
ANAPC5	5	-0.62104	-2.3929	0.00049983	0.018367	0.016716	0.43599
ANAPC7	5	-0.11688	-0.90364	0.35994	0.78651	0.36619	0.82994
ANG	5	0.055057	0.54842	0.82173	0.96423	0.5834	0.88225
ANGEL1	5	-0.10496	-0.78063	0.39703	0.80398	0.43502	0.8418
ANGEL2	5	0.023847	0.18999	0.99317	0.99755	0.84932	0.96136
ANGPT1	5	-0.063783	-0.32764	0.55842	0.8881	0.74318	0.93348
ANGPT2	5	0.34067	1.1981	0.01555	0.21148	0.23089	0.80175
ANGPT4	5	0.20887	0.90184	0.16633	0.6206	0.36714	0.82994
ANGPTL1	5	0.15046	0.60294	0.34983	0.78488	0.54655	0.8726
ANGPTL2	5	-0.068217	-0.45915	0.53765	0.87885	0.64613	0.90413
ANGPTL3	5	0.088901	0.54984	0.63912	0.91557	0.58243	0.88209
ANGPTL4	5	-0.028328	-0.21855	0.72737	0.93547	0.827	0.95684
ANGPTL5	5	-0.27671	-0.84384	0.068144	0.4365	0.39876	0.83589
ANGPTL6	5	-0.029679	-0.24806	0.72093	0.93388	0.80409	0.95021
ANGPTL7	5	0.10843	0.87794	0.53838	0.87915	0.37997	0.83095
ANHX	5	0.0061046	0.053391	0.91214	0.98495	0.95742	0.99068
ANK1	13	-0.015703	-0.21498	0.69599	0.92795	0.82978	0.95725
ANK2	5	0.078276	0.73537	0.6926	0.92715	0.46211	0.85017
ANK3	5	-0.14253	-0.9304	0.28507	0.73973	0.35216	0.82419
ANKAR	5	0.040588	0.31754	0.90531	0.98276	0.75084	0.93444
ANKDD1A	5	-0.0040607	-0.024313	0.85799	0.97103	0.9806	0.99463
ANKDD1B	5	0.045805	0.2965	0.87537	0.97555	0.76685	0.9397
ANKEF1	5	-0.097117	-0.7317	0.42675	0.82376	0.46435	0.85083
ANKFN1	5	0.04221	0.21178	0.89587	0.98037	0.83228	0.95738
ANKFY1	5	-0.071352	-0.44662	0.52399	0.87397	0.65515	0.90699
ANKH	5	0.099254	0.65432	0.58475	0.89965	0.5129	0.86608
ANKHD1	5	-0.10362	-0.54344	0.4027	0.80845	0.58683	0.88316
ANKHD1-EIF4EBP3	5	-0.41045	-2.4248	0.013162	0.19006	0.015316	0.41786
ANKIB1	5	-0.048456	-0.23009	0.63262	0.91435	0.81802	0.95437
ANKK1	5	0.072404	0.57153	0.72531	0.93479	0.56764	0.8771
ANKLE1	5	0.24287	1.148	0.099467	0.51098	0.25095	0.80314
ANKLE2	5	-0.71936	-3.0656	5.5537e-05	0.0032258	0.0021725	0.15926
ANKMY1	5	-0.022748	-0.11214	0.75636	0.94419	0.91072	0.97755
ANKMY2	5	0.10206	0.43063	0.57037	0.89458	0.66674	0.90832
ANKRA2	5	-0.14618	-0.76331	0.27563	0.73171	0.44528	0.84473
ANKRD1	5	-0.15173	-1.0762	0.26141	0.7226	0.28185	0.81083
ANKRD10	5	0.027347	0.16259	0.97617	0.99536	0.87084	0.96564
ANKRD11	5	-0.23196	-1.7896	0.11124	0.5305	0.073521	0.80175
ANKRD12	5	0.50015	1.0632	0.00027769	0.011547	0.2877	0.81188
ANKRD13A	5	0.073716	0.44128	0.71826	0.93287	0.65901	0.90783
ANKRD13B	5	0.17454	1.2385	0.2638	0.7226	0.21553	0.80175
ANKRD13C	4	0.26196	1.2814	0.10791	0.52568	0.20005	0.80175
ANKRD13D	5	0.049759	0.38622	0.8526	0.97053	0.69933	0.91887
ANKRD16	5	0.053173	0.33875	0.83294	0.96755	0.7348	0.93216
ANKRD17	5	-0.14336	-0.76916	0.28291	0.7373	0.4418	0.84358
ANKRD18A	5	-0.068974	-0.50568	0.53454	0.87856	0.61308	0.89254
ANKRD2	5	0.14573	0.89706	0.36688	0.79016	0.36969	0.83016
ANKRD22	4	0.03558	0.13631	0.94108	0.9892	0.89158	0.97181
ANKRD23	5	0.013594	0.0929	0.94924	0.99125	0.92598	0.98215
ANKRD24	5	0.16594	1.2685	0.29307	0.74555	0.20464	0.80175
ANKRD26	5	0.23494	0.98696	0.11302	0.53403	0.32366	0.81874
ANKRD27	5	-0.010431	-0.065575	0.82356	0.96469	0.94772	0.98873
ANKRD28	5	-0.0073745	-0.055708	0.84122	0.96911	0.95557	0.99053
ANKRD29	5	0.29321	1.1807	0.041486	0.35005	0.23772	0.80175
ANKRD30A	5	0.14069	0.47269	0.38743	0.79993	0.63644	0.90149
ANKRD30B	5	0.2821	1.0912	0.050761	0.38663	0.27518	0.81039
ANKRD31	5	0.0040696	0.032209	0.9002	0.98114	0.97431	0.9928
ANKRD32	5	0.10365	0.57817	0.56142	0.88985	0.56315	0.87578
ANKRD33	5	-0.02514	-0.21317	0.7437	0.94146	0.83119	0.95725
ANKRD33B	5	-0.20776	-1.543	0.14762	0.59588	0.12284	0.80175
ANKRD34A	5	0.05952	0.32922	0.79679	0.95749	0.74199	0.93315
ANKRD34B	5	-0.25665	-1.4594	0.08475	0.47601	0.14445	0.80175
ANKRD34C	5	-0.031005	-0.29536	0.71471	0.93233	0.76772	0.93987
ANKRD35	4	0.00054456	0.0026781	0.88254	0.97677	0.99786	0.9991
ANKRD36	5	-0.36444	-1.8804	0.025047	0.27196	0.060058	0.80175
ANKRD37	5	0.045911	0.41297	0.87488	0.97555	0.67963	0.91181
ANKRD39	5	-0.097112	-0.78386	0.42675	0.82376	0.43312	0.84075
ANKRD40	5	0.06904	0.33939	0.74397	0.94146	0.73432	0.93215
ANKRD42	5	-0.12565	-0.67762	0.33389	0.77358	0.49801	0.86272
ANKRD44	5	0.051918	0.29104	0.84	0.96911	0.77102	0.94076
ANKRD45	5	0.21267	1.0097	0.15834	0.61075	0.31263	0.81775
ANKRD46	5	0.15993	0.75809	0.31523	0.7624	0.4484	0.84521
ANKRD49	5	-0.18575	-1.008	0.18544	0.64397	0.31345	0.81775
ANKRD50	5	0.17342	0.69305	0.26774	0.72562	0.48828	0.86035
ANKRD52	5	-0.16872	-1.0292	0.22109	0.68512	0.30341	0.81692
ANKRD53	5	-0.026805	-0.19226	0.73448	0.93754	0.84754	0.96107
ANKRD54	5	0.10105	0.55437	0.57575	0.89687	0.57933	0.88088
ANKRD55	5	0.011126	0.092819	0.93691	0.9887	0.92605	0.98215
ANKRD6	5	0.10522	0.52167	0.55382	0.88577	0.6019	0.88898
ANKRD61	5	0.096202	0.64714	0.59919	0.90466	0.51754	0.86648
ANKRD62	5	0.15669	1.2613	0.32667	0.77	0.2072	0.80175
ANKRD65	9	-0.11193	-1.0268	0.24608	0.71076	0.30454	0.81705
ANKRD66	5	0.23896	1.2777	0.10585	0.52317	0.20134	0.80175
ANKRD7	5	0.20445	0.81131	0.17777	0.63474	0.41719	0.83932
ANKRD9	5	0.092591	0.45109	0.61696	0.9082	0.65193	0.90589
ANKS1A	5	0.14564	0.80682	0.36721	0.79016	0.41977	0.83932
ANKS1B	16	0.050323	0.37298	0.69938	0.92897	0.70916	0.92309
ANKS3	5	0.1382	1.0357	0.39831	0.80458	0.30034	0.81603
ANKS4B	5	0.11417	0.69109	0.51061	0.86957	0.48951	0.86116
ANKS6	5	-0.16635	-1.4446	0.22542	0.68901	0.14856	0.80175
ANKZF1	5	-0.20952	-1.1789	0.14445	0.58993	0.23845	0.80175
ANLN	5	-0.21354	-1.2777	0.13779	0.57681	0.20137	0.80175
ANO1	5	-0.29381	-1.7006	0.05637	0.40277	0.08901	0.80175
ANO10	5	0.1037	0.55311	0.56092	0.88955	0.58019	0.88174
ANO3	5	0.14364	0.80856	0.37476	0.79426	0.41877	0.83932
ANO4	5	0.085872	0.58736	0.65406	0.91901	0.55696	0.87429
ANO5	5	0.0083383	0.045439	0.92308	0.98711	0.96376	0.99163
ANO6	5	0.19554	1.0387	0.20043	0.66269	0.29894	0.81514
ANO7	5	-0.0091386	-0.057544	0.83089	0.96666	0.95411	0.99019
ANO8	5	0.16761	0.88556	0.28679	0.74068	0.37586	0.83095
ANO9	5	0.10708	0.88458	0.5446	0.88318	0.37638	0.83095
