Gene	sgRNA	MP46|beta	MP46|z	MP46|p-value	MP46|fdr	MP46|wald-p-value	MP46|wald-fdr
ADSS	5	-0.061279	-0.51418	0.44024	0.89454	0.60712	0.99593
ADSSL1	5	0.15713	1.0735	0.046207	0.51677	0.28306	0.99593
ADTRP	5	0.11852	1.0921	0.13557	0.71247	0.27481	0.99593
AEBP1	5	-0.06326	-0.76866	0.42702	0.88977	0.4421	0.99593
AEBP2	5	-0.068065	-0.50874	0.39565	0.8818	0.61093	0.99593
AEN	5	-0.0090449	-0.09336	0.87271	0.98059	0.92562	0.99925
AES	5	-0.046232	-0.67861	0.55059	0.92266	0.49739	0.99593
AFAP1	5	0.088563	0.68319	0.28007	0.83094	0.49449	0.99593
AFAP1L1	4	0.20871	1.7673	0.016383	0.33523	0.077183	0.99593
AFAP1L2	5	0.14531	1.158	0.065867	0.58568	0.24685	0.99593
AFF1	5	0.074952	0.58824	0.36449	0.87019	0.55637	0.99593
AFF2	5	0.038437	0.25197	0.66567	0.95078	0.80107	0.99593
AFF3	5	-0.013354	-0.16815	0.83039	0.97404	0.86647	0.99593
AFF4	5	-0.15076	-0.91859	0.088637	0.63266	0.35831	0.99593
AFG3L2	5	-0.077829	-0.6793	0.33722	0.85457	0.49695	0.99593
AFM	5	0.066263	0.35724	0.42491	0.88977	0.72091	0.99593
AFMID	5	-0.01421	-0.14603	0.823	0.97236	0.8839	0.99593
AFP	4	-0.034319	-0.1899	0.66633	0.95078	0.84939	0.99593
AFTPH	5	0.11307	1.0122	0.156	0.73534	0.31143	0.99593
AGA	5	-0.0084265	-0.0674	0.87915	0.98062	0.94626	0.99925
AGAP1	5	0.18	1.6312	0.021993	0.38786	0.10285	0.99593
AGAP2	5	-0.15532	-1.5287	0.080751	0.61792	0.12634	0.99593
AGAP3	9	0.10582	1.2892	0.075697	0.60686	0.19732	0.99593
AGAP5	1	0.061925	0.353	0.76236	0.96427	0.72409	0.99593
AGAP6	2	0.16662	0.89772	0.16994	0.74569	0.36934	0.99593
AGAP7	1	0.21536	0.97052	0.20682	0.78162	0.33178	0.99593
AGBL1	5	-0.013869	-0.14801	0.82556	0.97259	0.88234	0.99593
AGBL2	5	0.14335	1.3273	0.069866	0.59546	0.1844	0.99593
AGBL3	5	-0.19445	-1.4484	0.035599	0.47587	0.14752	0.99593
AGBL4	5	-0.066302	-0.76475	0.40731	0.88473	0.44442	0.99593
AGBL5	5	-0.0084992	-0.10031	0.87837	0.98059	0.9201	0.99879
AGER	5	0.06729	0.7322	0.41814	0.88794	0.46405	0.99593
AGFG1	5	0.013762	0.13764	0.89876	0.98365	0.89053	0.99593
AGFG2	5	-0.025583	-0.26035	0.72187	0.96007	0.79459	0.99593
AGGF1	5	-0.18092	-1.1036	0.04604	0.51651	0.26978	0.99593
AGK	5	-0.013244	-0.1685	0.83128	0.97404	0.86619	0.99593
AGL	5	-0.09223	-0.43819	0.26741	0.82294	0.66125	0.99593
AGMAT	5	0.13214	1.1767	0.093802	0.64196	0.2393	0.99593
AGMO	5	0.036965	0.45684	0.67944	0.9517	0.64779	0.99593
AGO1	5	-0.04902	-0.84371	0.52732	0.91748	0.39883	0.99593
AGO2	5	-0.064081	-0.90743	0.42214	0.88924	0.36418	0.99593
AGO3	5	-0.058448	-0.54327	0.45857	0.89995	0.58694	0.99593
AGO4	5	-0.023047	-0.2172	0.74259	0.96226	0.82805	0.99593
AGPAT1	5	-0.09674	-1.109	0.24836	0.8107	0.26743	0.99593
AGPAT2	5	-0.084078	-0.70807	0.30673	0.84475	0.4789	0.99593
AGPAT3	5	-0.12107	-1.1771	0.15806	0.7358	0.23914	0.99593
AGPAT4	5	0.081877	0.7245	0.32073	0.84805	0.46876	0.99593
AGPAT5	5	0.050262	0.49973	0.56004	0.92778	0.61726	0.99593
AGPAT6	5	0.044059	0.37984	0.61518	0.94192	0.70407	0.99593
AGPAT9	5	-0.053609	-0.52546	0.4935	0.90883	0.59926	0.99593
AGPS	5	0.07617	0.61519	0.3571	0.86645	0.53843	0.99593
AGR2	5	0.025806	0.16714	0.7874	0.96812	0.86726	0.99593
AGR3	5	-0.044334	-0.23132	0.56681	0.93028	0.81707	0.99593
AGRN	5	0.14651	1.3196	0.063701	0.57871	0.18698	0.99593
AGRP	5	-0.056642	-0.90957	0.47112	0.9027	0.36305	0.99593
AGT	5	0.031343	0.2406	0.73353	0.96108	0.80987	0.99593
AGTPBP1	5	0.0036246	0.021294	0.99556	0.99905	0.98301	0.99954
AGTR1	5	-0.1683	-1.8946	0.062535	0.57368	0.05814	0.99593
AGTR2	3	0.14097	1.0361	0.16167	0.73805	0.30014	0.99593
AGTRAP	9	0.02709	0.48349	0.68749	0.95275	0.62875	0.99593
AGXT	5	0.31566	1.6742	0.00049983	0.040359	0.094089	0.99593
AGXT2	5	0.087819	1.0337	0.28474	0.83474	0.30127	0.99593
AHCTF1	5	0.011913	0.050418	0.91831	0.98716	0.95979	0.99925
AHCY	5	0.009777	0.089551	0.93841	0.9901	0.92864	0.99925
AHCYL1	5	-0.091095	-0.84041	0.2718	0.82477	0.40068	0.99593
AHCYL2	5	-0.12401	-1.1313	0.14923	0.72641	0.25791	0.99593
AHDC1	5	-0.046726	-0.48864	0.54676	0.92227	0.6251	0.99593
AHI1	5	-0.004515	-0.044501	0.91636	0.98673	0.96451	0.9994
AHNAK	5	-0.2213	-2.1117	0.019382	0.36166	0.034711	0.99593
AHNAK2	5	0.23667	1.6842	0.0033322	0.1432	0.092146	0.99593
AHR	5	0.052596	0.65518	0.53915	0.9215	0.51235	0.99593
AHRR	5	0.042336	0.53224	0.63101	0.94557	0.59456	0.99593
AHSA1	5	0.042957	0.4361	0.62474	0.9449	0.66276	0.99593
AHSA2	5	-0.063969	-0.60022	0.42264	0.88924	0.54836	0.99593
AHSG	5	0.044533	0.41559	0.61057	0.93926	0.67771	0.99593
AHSP	5	-0.0074541	-0.050868	0.88759	0.9826	0.95943	0.99925
AICDA	5	0.10584	1.3568	0.18855	0.76464	0.17486	0.99593
AIDA	4	0.10072	0.65824	0.26402	0.82182	0.51038	0.99593
AIF1	9	0.033486	0.40352	0.61057	0.93926	0.68656	0.99593
AIF1L	8	0.079037	0.68675	0.22254	0.7917	0.49224	0.99593
AIFM1	5	0.15013	1.4964	0.05787	0.56052	0.13454	0.99593
AIFM2	5	0.051224	0.34632	0.55143	0.92337	0.7291	0.99593
AIFM3	5	0.034235	0.3013	0.70571	0.95895	0.76319	0.99593
AIG1	5	0.085004	0.91133	0.30157	0.8428	0.36212	0.99593
AIM1	5	0.23168	1.7204	0.0035544	0.14679	0.085359	0.99593
AIM2	5	-0.0024176	-0.021343	0.93741	0.9901	0.98297	0.99954
AIMP1	5	-0.060695	-0.49887	0.44341	0.89559	0.61787	0.99593
AIMP2	5	-0.044908	-0.34478	0.56198	0.92903	0.73026	0.99593
AIP	5	0.039796	0.55315	0.6535	0.94942	0.58016	0.99593
AIPL1	6	0.027648	0.33431	0.74036	0.96226	0.73815	0.99593
AIRE	5	0.10552	0.82577	0.18971	0.76523	0.40893	0.99593
AJAP1	5	0.038234	0.4039	0.66761	0.95078	0.68629	0.99593
AJUBA	10	0.074784	1.1255	0.19521	0.77254	0.26037	0.99593
AK1	5	-0.033729	-0.33101	0.65056	0.94855	0.74064	0.99593
AK2	5	-0.075231	-0.59893	0.35133	0.86322	0.54922	0.99593
AK3	5	0.0062014	0.044356	0.97584	0.99575	0.96462	0.9994
AK4	3	-0.20216	-1.3319	0.083472	0.62474	0.18289	0.99593
AK5	5	-0.075217	-0.48044	0.35144	0.86322	0.63092	0.99593
AK6	4	-0.21912	-1.1046	0.036321	0.47912	0.26935	0.99593
AK7	5	0.088544	0.60822	0.28024	0.83116	0.54304	0.99593
AK8	5	-0.06649	-0.67992	0.40581	0.88356	0.49656	0.99593
AK9	4	0.048422	0.41395	0.61368	0.94133	0.67891	0.99593
AKAP1	5	0.0064642	0.073349	0.97256	0.99575	0.94153	0.99925
AKAP10	5	0.13598	1.2025	0.084416	0.62474	0.22917	0.99593
AKAP11	5	0.055057	0.48768	0.51666	0.91497	0.62577	0.99593
AKAP12	5	0.10497	1.163	0.19294	0.77102	0.24483	0.99593
AKAP13	5	-0.0083906	-0.055245	0.87937	0.98062	0.95594	0.99925
AKAP14	7	0.055969	0.52001	0.42902	0.88977	0.60306	0.99593
AKAP17A	5	0.014206	0.26772	0.89515	0.98365	0.78891	0.99593
AKAP2	5	0.058369	0.57816	0.48956	0.90879	0.56316	0.99593
AKAP3	5	0.067277	0.69413	0.41825	0.88794	0.4876	0.99593
AKAP4	5	-0.14253	-1.1268	0.10363	0.66091	0.25983	0.99593
AKAP5	5	0.030038	0.27008	0.74581	0.96226	0.7871	0.99593
AKAP6	5	0.10613	0.96692	0.18733	0.76347	0.33358	0.99593
AKAP7	14	0.067467	1.0534	0.16972	0.74569	0.29214	0.99593
AKAP8	5	0.038174	0.43864	0.66794	0.95078	0.66093	0.99593
AKAP8L	5	-0.18825	-1.691	0.040098	0.49283	0.090836	0.99593
AKAP9	5	0.075594	0.65253	0.3606	0.8684	0.51406	0.99593
AKIP1	5	-0.052066	-0.58981	0.50417	0.91296	0.55532	0.99593
AKIRIN1	6	-0.2922	-2.1201	0.0012774	0.080986	0.034	0.99593
AKIRIN2	5	-0.21438	-1.551	0.023492	0.40019	0.1209	0.99593
AKNA	5	0.03534	0.44275	0.6951	0.95485	0.65795	0.99593
AKNAD1	5	0.0078681	0.088773	0.95757	0.99355	0.92926	0.99925
AKR1A1	5	0.058188	0.64429	0.49089	0.90879	0.51939	0.99593
AKR1B1	5	0.010642	0.072589	0.93136	0.98986	0.94213	0.99925
AKR1B10	5	0.18034	0.9465	0.021604	0.38598	0.34389	0.99593
AKR1B15	5	-0.065388	-0.38663	0.41353	0.88569	0.69903	0.99593
AKR1C1	4	0.060273	0.47263	0.51899	0.91537	0.63648	0.99593
AKR1C2	4	0.069485	0.57803	0.45457	0.89929	0.56324	0.99593
AKR1C3	5	0.016008	0.098913	0.87721	0.98059	0.92121	0.99879
AKR1C4	5	0.10161	1.0108	0.20876	0.78411	0.31212	0.99593
AKR1D1	5	-0.019361	-0.21249	0.77502	0.96633	0.83173	0.99593
AKR1E2	5	0.11233	0.725	0.15939	0.73691	0.46846	0.99593
AKR7A2	5	-0.074948	-0.57274	0.35238	0.86338	0.56682	0.99593
AKR7A3	5	-0.017626	-0.24748	0.79218	0.96882	0.80454	0.99593
AKT1	5	0.0046852	0.054334	0.993	0.99844	0.95667	0.99925
AKT1S1	5	0.3034	2.1228	0.00072198	0.053279	0.033767	0.99593
AKT2	5	0.14766	1.2205	0.061813	0.57246	0.22226	0.99593
AKT3	4	0.088751	0.61361	0.33172	0.8527	0.53947	0.99593
AKTIP	5	-0.15108	-1.12	0.088082	0.63137	0.26273	0.99593
ALAD	5	-0.048684	-0.60919	0.52999	0.91748	0.5424	0.99593
ALAS1	5	0.02704	0.15838	0.77541	0.96633	0.87416	0.99593
ALAS2	5	0.049056	0.31443	0.56964	0.93138	0.75319	0.99593
ALB	5	0.012181	0.15426	0.91608	0.98673	0.87741	0.99593
ALCAM	5	0.063572	0.55064	0.44741	0.89584	0.58188	0.99593
ALDH16A1	5	0.22924	1.5264	0.0037765	0.1488	0.12691	0.99593
ALDH18A1	5	0.01862	0.14964	0.85366	0.97756	0.88105	0.99593
ALDH1A1	5	-0.11003	-0.84418	0.19449	0.77254	0.39857	0.99593
ALDH1A2	5	-0.12297	-1.2506	0.15234	0.73056	0.2111	0.99593
ALDH1A3	5	0.17653	1.605	0.024547	0.40327	0.1085	0.99593
ALDH1B1	5	0.019554	0.2046	0.84422	0.9758	0.83788	0.99593
ALDH1L1	5	0.093993	0.7248	0.24903	0.8107	0.46858	0.99593
ALDH1L2	5	0.066552	0.62909	0.42297	0.88924	0.52929	0.99593
ALDH2	5	0.10833	1.0272	0.17705	0.75568	0.3043	0.99593
ALDH3A1	5	0.12366	0.97578	0.11791	0.68706	0.32917	0.99593
ALDH3A2	5	0.054082	0.52156	0.52555	0.91748	0.60198	0.99593
ALDH3B2	5	0.0068607	0.064518	0.9679	0.9952	0.94856	0.99925
ALDH4A1	5	0.047997	0.37546	0.57914	0.93224	0.70732	0.99593
ALDH5A1	5	-0.082348	-0.78327	0.31501	0.84556	0.43347	0.99593
ALDH6A1	5	0.1842	0.88263	0.01866	0.35821	0.37744	0.99593
ALDH7A1	5	-0.031345	-0.23914	0.66961	0.95078	0.81099	0.99593
ALDH8A1	5	0.14234	1.2202	0.071365	0.59853	0.22239	0.99593
ALDH9A1	5	-0.1142	-0.74464	0.17789	0.7565	0.45649	0.99593
ALDOA	5	0.22574	1.5311	0.0042208	0.15385	0.12575	0.99593
ALDOB	5	0.023019	0.25995	0.81323	0.97174	0.7949	0.99593
ALDOC	5	-0.10705	-1.1731	0.2066	0.78151	0.24074	0.99593
ALG1	4	-0.34875	-2.1308	0.0038876	0.15086	0.033108	0.99593
ALG10	3	-0.2237	-1.097	0.06259	0.57368	0.27262	0.99593
ALG10B	3	-0.13728	-0.86862	0.20771	0.78226	0.38505	0.99593
ALG11	5	-0.36494	-1.9464	0.00099967	0.070039	0.051611	0.99593
ALG12	5	0.0007026	0.0069982	0.96762	0.99503	0.99442	0.99973
ALG13	11	-0.046889	-0.72556	0.37993	0.87667	0.46811	0.99593
ALG14	5	-0.10084	-0.84249	0.23053	0.79819	0.39951	0.99593
ALG1L	2	-0.098464	-0.55711	0.42291	0.88924	0.57745	0.99593
ALG2	5	-0.49835	-3.0583	0	0	0.0022262	0.80309
ALG3	5	0.127	1.1303	0.10758	0.66621	0.25833	0.99593
ALG5	5	0.10474	0.91816	0.19416	0.77251	0.35853	0.99593
ALG6	5	-0.11585	-0.99853	0.17283	0.75048	0.31802	0.99593
ALG8	5	0.066809	0.54529	0.42119	0.8891	0.58556	0.99593
ALG9	5	-0.03072	-0.3172	0.675	0.9514	0.75109	0.99593
ALK	5	0.091927	1.3352	0.2613	0.82069	0.1818	0.99593
ALKBH1	5	0.13005	0.66328	0.099411	0.6539	0.50715	0.99593
ALKBH2	5	0.098867	0.68463	0.22309	0.7917	0.49358	0.99593
ALKBH3	5	-0.10167	-0.68493	0.22742	0.79395	0.49339	0.99593
ALKBH4	5	-0.01511	-0.26723	0.81506	0.97174	0.78929	0.99593
ALKBH5	5	-0.040293	-0.37197	0.59858	0.93725	0.70992	0.99593
ALKBH6	5	0.16507	1.3908	0.035821	0.47601	0.16427	0.99593
ALKBH7	5	-0.1	-1.0684	0.23398	0.79837	0.28534	0.99593
ALKBH8	5	0.10051	0.94265	0.21404	0.78625	0.34586	0.99593
ALLC	5	-0.20234	-1.4023	0.029879	0.44389	0.16081	0.99593
ALMS1	5	-0.086124	-0.68386	0.29757	0.8406	0.49406	0.99593
ALOX12	5	0.083158	1.1976	0.31295	0.84527	0.23106	0.99593
ALOX12B	5	0.04827	0.56293	0.57636	0.93219	0.57348	0.99593
ALOX15	5	0.12996	0.86596	0.099522	0.6539	0.38651	0.99593
ALOX15B	5	0.13724	1.1344	0.081473	0.61879	0.25661	0.99593
ALOX5	5	-0.15474	-1.3023	0.081806	0.61891	0.1928	0.99593
ALOX5AP	5	0.099674	1.4569	0.2187	0.78902	0.14514	0.99593
ALOXE3	5	0.15569	1.6654	0.047984	0.52427	0.095831	0.99593
ALPI	5	0.13429	1.0215	0.088193	0.63141	0.30701	0.99593
ALPK1	5	0.028923	0.25636	0.75714	0.96396	0.79767	0.99593
ALPK2	5	0.11229	1.1199	0.15945	0.73691	0.26277	0.99593
ALPK3	5	-0.13825	-1.7415	0.11246	0.67635	0.081603	0.99593
ALPL	5	0.09508	0.83623	0.24297	0.80667	0.40303	0.99593
ALPP	3	0.0080071	0.08261	0.98545	0.9982	0.93416	0.99925
ALPPL2	3	0.010712	0.056483	0.96373	0.99445	0.95496	0.99925
ALS2	5	0.033616	0.49323	0.71137	0.95922	0.62185	0.99593
ALS2CL	10	-0.058178	-0.69529	0.31406	0.84527	0.48687	0.99593
ALS2CR11	5	-0.078392	-0.68789	0.33433	0.85406	0.49152	0.99593
ALS2CR12	5	0.10832	1.0255	0.17711	0.75568	0.30512	0.99593
ALX1	5	0.28131	1.5669	0.00088859	0.064257	0.11714	0.99593
ALX3	5	-0.037982	-0.54292	0.61735	0.94207	0.58718	0.99593
ALX4	5	-0.047659	-0.50453	0.5386	0.92121	0.61389	0.99593
ALYREF	5	-0.20288	-1.9613	0.029379	0.439	0.049849	0.99593
AMACR	5	-0.082954	-0.57151	0.31234	0.84527	0.56765	0.99593
AMBN	4	0.18095	0.73621	0.036599	0.48067	0.4616	0.99593
AMBP	5	-0.063401	-0.6276	0.42636	0.88977	0.53026	0.99593
AMBRA1	5	0.20876	1.4976	0.0073864	0.21452	0.13423	0.99593
AMD1	5	0.024793	0.28659	0.79585	0.96968	0.77443	0.99593
AMDHD1	5	-0.13859	-1.4939	0.11168	0.67393	0.1352	0.99593
AMDHD2	5	-0.041648	-0.36621	0.58847	0.9358	0.71421	0.99593
AMELX	6	-0.014391	-0.17987	0.81428	0.97174	0.85725	0.99593
AMELY	5	0.034308	0.58722	0.70521	0.95893	0.55706	0.99593
AMER1	5	0.072137	0.68189	0.38459	0.87667	0.49531	0.99593
AMER2	5	0.039539	0.42373	0.65645	0.95025	0.67176	0.99593
AMER3	5	-0.037819	-0.39329	0.61924	0.94292	0.69411	0.99593
AMFR	5	0.01263	0.13139	0.9112	0.98627	0.89547	0.99593
AMH	4	0.098003	0.98059	0.27941	0.83075	0.32679	0.99593
AMHR2	5	-0.016523	-0.16629	0.80223	0.97021	0.86793	0.99593
AMICA1	5	-0.11227	-1.1929	0.18594	0.76267	0.23292	0.99593
AMIGO1	5	-0.11191	-1.2796	0.1876	0.76367	0.2007	0.99593
AMIGO2	5	0.01957	0.16658	0.84422	0.9758	0.8677	0.99593
AMIGO3	5	-0.061349	-0.77194	0.43985	0.89454	0.44015	0.99593
AMMECR1	5	0.065837	0.53986	0.42852	0.88977	0.5893	0.99593
AMMECR1L	5	-0.094377	-0.83486	0.25819	0.81809	0.4038	0.99593
AMN	5	0.01406	0.15344	0.89615	0.98365	0.87805	0.99593
AMN1	5	0.0029277	0.032851	0.989	0.99837	0.97379	0.99954
AMOT	5	0.030783	0.23994	0.7392	0.96226	0.81038	0.99593
AMOTL1	5	0.13813	0.98415	0.079474	0.61519	0.32504	0.99593
AMOTL2	5	0.09327	1.1977	0.25336	0.81271	0.23102	0.99593
AMPD1	5	0.04405	0.28404	0.61518	0.94192	0.77638	0.99593
AMPD2	5	-0.039935	-0.62554	0.60113	0.93725	0.53162	0.99593
AMPD3	5	-0.037257	-0.33656	0.62357	0.94459	0.73645	0.99593
AMPH	5	-0.030142	-0.22198	0.67961	0.95173	0.82433	0.99593
AMT	5	-0.048345	-0.51131	0.53304	0.91829	0.60913	0.99593
AMTN	5	-0.12712	-1.2908	0.1399	0.71764	0.19676	0.99593
AMY1B	1	-0.13592	-0.47489	0.43147	0.89137	0.63487	0.99593
AMY2A	3	0.074338	0.43661	0.49378	0.90883	0.66239	0.99593
AMY2B	1	-0.26665	-0.85704	0.17705	0.75568	0.39142	0.99593
AMZ1	5	0.076198	0.88764	0.35666	0.86598	0.37473	0.99593
AMZ2	5	0.051931	0.39335	0.54565	0.92227	0.69406	0.99593
ANAPC1	4	-0.28281	-1.2755	0.011496	0.28011	0.20213	0.99593
ANAPC10	5	-0.35449	-2.3343	0.0012774	0.080986	0.019582	0.99593
ANAPC11	9	-0.068492	-0.94037	0.25808	0.81809	0.34703	0.99593
ANAPC13	3	-0.02999	-0.27598	0.73053	0.96029	0.78257	0.99593
ANAPC15	6	0.030949	0.37205	0.70754	0.95922	0.70986	0.99593
ANAPC16	5	0.11655	0.78328	0.1419	0.71789	0.43346	0.99593
ANAPC2	5	-0.21222	-1.9618	0.024436	0.40327	0.049784	0.99593
ANAPC4	5	-0.23479	-1.0656	0.01444	0.31477	0.2866	0.99593
ANAPC5	5	-0.20195	-1.695	0.030323	0.44681	0.09008	0.99593
ANAPC7	5	0.01601	0.19114	0.87715	0.98059	0.84841	0.99593
ANG	5	0.060851	0.6554	0.46968	0.9027	0.51221	0.99593
ANGEL1	5	0.0042403	0.048564	0.99806	0.99972	0.96127	0.99925
ANGEL2	5	0.06233	0.42802	0.45801	0.89993	0.66863	0.99593
ANGPT1	5	-0.023229	-0.19343	0.74109	0.96226	0.84662	0.99593
ANGPT2	5	0.13402	1.1178	0.088859	0.63266	0.26364	0.99593
ANGPT4	5	0.15988	1.1105	0.041431	0.49866	0.26677	0.99593
ANGPTL1	5	0.090732	0.59467	0.26769	0.82309	0.55206	0.99593
ANGPTL2	5	0.031366	0.22556	0.73314	0.96108	0.82154	0.99593
ANGPTL3	5	-0.08826	-0.48667	0.28635	0.83498	0.62649	0.99593
ANGPTL4	5	0.001187	0.013339	0.97301	0.99575	0.98936	0.99954
ANGPTL5	5	0.13896	0.30908	0.077641	0.61155	0.75726	0.99593
ANGPTL6	5	-0.12353	-1.1717	0.15034	0.72828	0.24132	0.99593
ANGPTL7	5	0.10784	0.78074	0.17961	0.75862	0.43495	0.99593
ANHX	5	0.027776	0.28752	0.76752	0.96495	0.77371	0.99593
ANK1	13	-0.017269	-0.23354	0.70515	0.95893	0.81534	0.99593
ANK2	5	0.010006	0.1075	0.93658	0.9901	0.91439	0.99828
ANK3	5	-0.014816	-0.17888	0.81745	0.9721	0.85803	0.99593
ANKAR	5	-0.0066759	-0.071857	0.89476	0.98364	0.94272	0.99925
ANKDD1A	5	0.099989	0.85839	0.21709	0.78747	0.39068	0.99593
ANKDD1B	5	0.080388	0.69883	0.32978	0.85155	0.48466	0.99593
ANKEF1	5	0.11593	1.1686	0.14406	0.72036	0.24258	0.99593
ANKFN1	5	-0.017916	-0.14042	0.78913	0.96812	0.88833	0.99593
ANKFY1	5	-0.068646	-1.0172	0.3912	0.87778	0.30904	0.99593
ANKH	5	0.030076	0.26093	0.74553	0.96226	0.79415	0.99593
ANKHD1	5	0.04797	0.34498	0.57942	0.9324	0.73011	0.99593
ANKHD1-EIF4EBP3	5	-0.15294	-1.1673	0.08475	0.62592	0.24309	0.99593
ANKIB1	5	-0.23139	-1.6109	0.015495	0.32517	0.1072	0.99593
ANKK1	5	0.078736	0.83888	0.34039	0.85732	0.40154	0.99593
ANKLE1	5	-0.00052859	-0.0046493	0.95607	0.99348	0.99629	0.99973
ANKLE2	5	-0.46587	-2.6912	0	0	0.0071204	0.99593
ANKMY1	5	0.025162	0.23351	0.79285	0.96898	0.81537	0.99593
ANKMY2	5	-0.11862	-0.9044	0.16367	0.73989	0.36579	0.99593
ANKRA2	5	-0.024916	-0.16471	0.72709	0.96007	0.86917	0.99593
ANKRD1	5	-0.11536	-1.2652	0.174	0.75138	0.20578	0.99593
ANKRD10	5	0.070961	0.78016	0.39165	0.87778	0.4353	0.99593
ANKRD11	5	-0.078281	-0.63216	0.33489	0.85437	0.52728	0.99593
ANKRD12	5	0.036466	0.26945	0.68438	0.95251	0.78758	0.99593
ANKRD13A	5	0.033558	0.22306	0.71176	0.95922	0.82349	0.99593
ANKRD13B	5	-0.039063	-0.44097	0.60758	0.9384	0.65923	0.99593
ANKRD13C	4	-0.049034	-0.28417	0.56159	0.92892	0.77628	0.99593
ANKRD13D	5	-0.097437	-0.88354	0.2447	0.80785	0.37694	0.99593
ANKRD16	5	0.045233	0.29837	0.60497	0.93776	0.76542	0.99593
ANKRD17	5	-0.080786	-0.86627	0.32273	0.84868	0.38634	0.99593
ANKRD18A	5	-0.0082775	-0.073851	0.88026	0.98072	0.94113	0.99925
ANKRD2	5	0.069985	0.70509	0.39831	0.88245	0.48075	0.99593
ANKRD22	4	-0.023403	-0.16892	0.75653	0.96396	0.86586	0.99593
ANKRD23	5	-0.027982	-0.15759	0.70049	0.95742	0.87478	0.99593
ANKRD24	5	0.0010015	0.012078	0.97151	0.99575	0.99036	0.99954
ANKRD26	5	-0.0034485	-0.027296	0.9268	0.98851	0.97822	0.99954
ANKRD27	5	0.15872	1.1885	0.043486	0.50676	0.23464	0.99593
ANKRD28	5	0.032632	0.35447	0.71926	0.96007	0.72299	0.99593
ANKRD29	5	-0.029351	-0.33941	0.68672	0.95275	0.7343	0.99593
ANKRD30A	5	-0.012799	-0.078254	0.83589	0.97492	0.93763	0.99925
ANKRD30B	5	0.13223	0.83757	0.093635	0.64196	0.40227	0.99593
ANKRD31	5	-0.14244	-1.0641	0.10385	0.66091	0.28727	0.99593
ANKRD32	5	-0.1031	-0.82702	0.2217	0.79112	0.40823	0.99593
ANKRD33	5	-0.096001	-1.0814	0.25192	0.8115	0.27953	0.99593
ANKRD33B	5	0.11292	1.0639	0.15673	0.7358	0.28739	0.99593
ANKRD34A	5	-0.078502	-0.97629	0.33378	0.85406	0.32892	0.99593
ANKRD34B	5	0.0046538	0.031131	0.99328	0.99844	0.97517	0.99954
ANKRD34C	5	-0.079905	-1.5504	0.3265	0.84953	0.12105	0.99593
ANKRD35	4	0.05549	0.90452	0.55815	0.92704	0.36572	0.99593
ANKRD36	5	-0.092772	-0.90848	0.2653	0.82182	0.36363	0.99593
ANKRD37	5	-0.020167	-0.26747	0.76719	0.96481	0.78911	0.99593
ANKRD39	5	-0.15949	-1.583	0.073531	0.60018	0.11343	0.99593
ANKRD40	5	-0.001217	-0.0085931	0.94946	0.99234	0.99314	0.99973
ANKRD42	5	0.17184	1.5729	0.028546	0.4323	0.11575	0.99593
ANKRD44	5	0.11421	1.0704	0.15089	0.72903	0.28446	0.99593
ANKRD45	5	0.090741	0.92105	0.26758	0.82309	0.35702	0.99593
ANKRD46	5	-0.043727	-0.2721	0.57186	0.93138	0.78555	0.99593
ANKRD49	5	0.11823	1.0509	0.13645	0.71247	0.29331	0.99593
ANKRD50	5	-0.10753	-0.85167	0.20449	0.77947	0.3944	0.99593
ANKRD52	5	-0.053409	-0.5651	0.49489	0.90916	0.572	0.99593
ANKRD53	5	-0.058279	-0.79275	0.45968	0.90065	0.42792	0.99593
ANKRD54	5	-0.14763	-1.421	0.093413	0.64196	0.15532	0.99593
ANKRD55	5	-0.013284	-0.13553	0.831	0.97404	0.89219	0.99593
ANKRD6	5	0.10798	1.1979	0.17894	0.75847	0.23096	0.99593
ANKRD61	5	0.17105	1.6225	0.029546	0.4404	0.10469	0.99593
ANKRD62	5	0.065186	0.56857	0.43486	0.89342	0.56965	0.99593
ANKRD65	9	-0.022106	-0.29577	0.67994	0.95173	0.76741	0.99593
ANKRD66	5	0.13617	1.1049	0.084139	0.62474	0.26922	0.99593
ANKRD7	5	0.049491	0.37862	0.56626	0.93028	0.70497	0.99593
ANKRD9	5	-0.1091	-0.83583	0.19777	0.77495	0.40325	0.99593
ANKS1A	5	0.043613	0.53822	0.61885	0.94288	0.59042	0.99593
ANKS1B	16	0.071643	1.113	0.11763	0.68655	0.26572	0.99593
ANKS3	5	0.039005	0.54808	0.66106	0.95058	0.58364	0.99593
ANKS4B	5	0.064021	0.95793	0.44402	0.89559	0.3381	0.99593
ANKS6	5	-0.080689	-0.86757	0.323	0.84868	0.38563	0.99593
ANKZF1	5	0.055046	0.63084	0.51683	0.91497	0.52814	0.99593
ANLN	5	-0.0046543	-0.0408	0.91525	0.98671	0.96746	0.9994
ANO1	5	-0.036364	-0.72521	0.63079	0.94557	0.46832	0.99593
ANO10	5	-0.08362	-0.57725	0.30895	0.84518	0.56377	0.99593
ANO3	5	-0.26166	-1.8709	0.0076086	0.2185	0.061358	0.99593
ANO4	5	0.015577	0.18899	0.88115	0.98072	0.8501	0.99593
ANO5	5	0.12329	1.2906	0.11924	0.68979	0.19685	0.99593
