Gene	921	Mel202	Mel270	Mel285	MP38	MP41	MP46	OMM1	OMM23	OMM25
ADAM22	0.82159	0.98391	0.95338	0.98689	0.95275	0.6149	0.87692	0.96971	0.92669	0.92838
ADAM23	0.96733	0.27599	0.96673	0.95357	0.80378	0.21433	0.82471	0.52272	0.90216	0.76222
ADAM28	0.99007	0.9227	0.48023	0.89962	0.80975	0.38522	0.90705	0.048193	0.73866	0.31219
ADAM29	0.93409	0.84786	0.14409	0.82057	0.56336	0.57341	0.81783	0.737	0.83662	0.39243
ADAM30	0.61587	0.91046	0.96306	0.92206	0.82033	0.73133	0.76933	0.89528	0.9296	0.96834
ADAM32	0.627	0.71817	0.9387	0.88625	0.92669	0.84466	0.91671	0.93255	0.4363	0.64489
ADAM33	0.6756	0.78766	0.3639	0.92206	0.93301	0.48538	0.98143	0.25353	0.27239	0.2696
ADAM7	0.99872	0.83598	0.7154	0.39509	0.761	0.53467	0.97202	0.22091	0.36138	0.62659
ADAM8	0.41514	0.66994	0.39683	0.3196	0.22524	0.27407	0.89534	0.1793	0.76465	0.56751
ADAM9	0.90439	0.84387	0.88726	0.84243	0.98472	0.65749	0.93047	0.97835	0.77304	0.4971
ADAMDEC1	0.94369	0.68738	0.81146	0.53008	0.80631	0.83591	0.96533	0.9665	0.90618	0.59705
ADAMTS1	0.86594	0.95043	0.59247	0.88702	0.99292	0.98864	0.99795	0.59668	0.79308	0.8359
ADAMTS10	0.89521	0.9744	0.9387	0.62485	0.98833	0.99628	0.77954	0.934	0.95976	0.91371
ADAMTS12	0.7501	0.72846	0.858	0.9266	0.98702	0.58945	0.91671	0.50876999999999994	0.19427	0.33639
ADAMTS13	0.85309	0.58661	0.64168	0.97817	0.94829	0.81121	0.95675	0.82691	0.88056	0.87432
ADAMTS14	0.89142	0.44463	0.99054	0.99484	0.89311	0.93164	0.48494	0.64014	0.87121	0.66105
ADAMTS15	0.24344	0.42737000000000003	0.72474	0.90944	0.393	0.84013	0.9244	0.77299	0.77589	0.61331
ADAMTS16	0.20828	0.26489	0.2129	0.9479	0.68515	0.68736	0.94813	0.02512	0.015106	0.0054945
ADAMTS17	0.34674	0.95209	0.94835	0.93943	0.91723	0.96073	0.93995	0.96603000000000006	0.94397	0.9474
ADAMTS18	0.84974	0.54648	0.51966	0.80892	0.78329	0.87704	0.74933	0.81153	0.96356	0.42857
ADAMTS19	0.67244	0.39221	0.71733	0.68585	0.38866	0.43122	0.98019	0.40469	0.63909	0.89891
ADAMTS2	0.88013	0.88637	0.4811	0.94628	0.81259	0.84668	0.73314	0.27778	0.16624	0.9564
ADAMTS20	0.89395	0.9801	0.68484	0.97391	0.97918	0.78561	0.76933	0.96778	0.93686	0.94693
ADAMTS3	0.70544	0.89832	0.98575	0.7108	0.98506	0.95641	0.79303	0.92477	0.79396	0.95913
ADAMTS4	0.95024	0.67095	0.51187	0.93173	0.79709	0.93002	0.91671	0.97511	0.90618	0.96992
ADAMTS5	0.92021	0.66875	0.62713	0.53131	0.42532	0.73075	0.99444	0.59132	0.53295	0.060965
ADAMTS6	0.97586	0.50103	0.87876	0.82015	0.59216	0.58135	0.96224	0.77614	0.17908	0.26294
ADAMTS7	0.18058	0.87799	0.8687	0.8178	0.94642	0.90969	0.96533	0.97863	0.86664	0.88277
ADAMTS8	0.087264	0.56424	0.50089	0.92073	0.47979	0.84975	0.87019	0.81043	0.82918	0.22992
ADAMTS9	0.88788	0.97706	0.97328	0.86865	0.96688	0.99827	0.96169	0.9986	0.97638	0.93388
ADAMTSL1	0.84974	0.046127	0.49949	0.4427	0.03351	0.080882	0.68984	0.14497	0.40464	0.058879
ADAMTSL2	0.5849	0.51939	0.94775	0.97558	0.99013	0.99967	0.95545	0.94703	0.71715	0.8963
ADAMTSL3	0.23815	0.94854	0.82105	0.86632	0.85787	0.92098	0.97348	0.85963	0.97399	0.71158
ADAMTSL4	0.70709	0.50996	0.52425	0.82008	0.63903	0.83756	0.86667	0.84875	0.75879	0.68129
ADAMTSL5	0.84574	0.36637	0.85103	0.79178	0.40899	0.7519	0.71166	0.53709	0.98851	0.68799
ADAP1	0.71404	0.88119	0.5586	0.96662	0.89046	0.89116	0.87714	0.72404	0.52558	0.7143
ADAP2	0.65967	0.96846	0.99054	0.71165	0.947	0.89269	0.50549	0.9538	0.99866	0.93525
ADAR	0.94659	0.84725	0.83611	0.35615	0.0034965	0.64805	0.89799	0.23126	0.1616	0.58583
ADARB1	0.95322	0.88516	0.72254	0.8336	0.93301	0.53046	0.99819	0.78348	0.31588	0.6804
ADARB2	0.31378	0.76802	0.36197	0.60651	0.5973	0.33082	0.91399	0.54106	0.31418	0.36314
ADAT1	0.81925	0.80172	0.89439	0.96064	0.61324	0.97235	0.83474	0.88755	0.90407	0.49088
ADAT2	0.96993	0.89229	0.92188	0.96471	0.8673	0.94764	0.98877	0.27102	0.96736	0.93344
ADAT3	0.83701	0.51431	0.83651	0.7733	0.96529	0.77446	0.93898	0.70191	0.83947	0.47292
ADC	0.92822	0.88481	0.50064	0.57383	0.82791	0.56536	0.5021	0.4544	0.97255	0.22426
ADCK1	0.94983	0.95004	0.50498	0.92524	0.87634	0.6453	0.90028	0.9703	0.61204	0.3604
ADCK2	0.96977	0.42806	0.91086	0.58889	0.67996	0.86734	0.7135	0.99481	0.9326	0.96082
ADCK3	0.91966	0.89884	0.95936	0.90757	0.99994	0.89253	0.99795	0.9986	0.92686	0.88479
ADCK4	0.88013	0.9778	0.67501	0.72337	0.47693	0.86884	0.95391	0.91096	0.84587	0.9358
ADCK5	0.54942	0.12579	0.87895	0.90372	0.92995	0.77971	0.82471	0.80607	0.69145	0.83254
ADCY1	0.77188	0.96414	0.98873	0.6794	0.97763	0.9612	0.8265	0.96603000000000006	0.79412	0.89136
ADCY10	0.99114	0.95477	0.98767	0.69277	0.75154	0.81882	0.95686	0.66104	0.82918	0.97408
ADCY2	0.77464	0.62998	0.73105	0.55512	0.8099	0.77299	0.80157	0.21747	0.37786	0.18665
ADCY3	0.74147	0.85368	0.82072	0.8213	0.99933	0.87448	0.54391	0.91536	0.99172	0.92712
ADCY4	0.79964	0.75617	0.99725	0.98065	0.91723	0.80051	0.59518	0.92918	0.93734	0.58651
ADCY5	0.89265	0.7799	0.83811	0.72343	0.9225	0.91552	0.96941	0.96426	0.96547	0.85487
ADCY6	0.84657	0.83007	0.53509	0.96364	0.89915	0.75022	0.94852	0.87112	0.97298	0.94561
ADCY7	0.42502	0.78083	0.67501	0.8854	0.47466	0.85383	0.85953	0.6688	0.9949	0.47733
ADCY8	0.97965	0.34956	0.28985	0.93173	0.82932	0.87666	0.70934	0.86797	0.96547	0.90896
ADCY9	0.91809	0.97331	0.89123	0.51764	0.9709	0.92894	0.99609	0.99293	0.78429	0.95224
ADCYAP1	0.5239	0.93347	0.71178	0.97082	0.92239	0.49738	0.89443	0.37226	0.46441	0.15293
ADCYAP1R1	0.55243	0.73189	0.91852	0.70723	0.98506	0.97543	0.72593	0.83116	0.46502	0.40675
ADD1	0.73663	0.89417	0.88979	0.79112	0.96529	0.9654	0.90265	0.92107000000000006	0.97266	0.98686
ADD2	0.67844	0.76493	0.88788	0.91461	0.98695	0.68745	0.62614	0.89698	0.90027	0.97984
ADD3	0.87404	0.76802	0.39024	0.98663	0.88458	0.54005	0.83287	0.28437	0.97653	0.97588
ADH1A	0.94332	0.91234	0.96732	0.98981	0.98576	0.97861	0.99831	0.86635	0.93715	0.85369
ADH1B	0.75951	0.9572	0.83375	0.8718	0.87109	0.97968	0.96389	0.98787	0.8798	0.89003
ADH4	0.3436	0.52329	0.51778	0.94993	0.97013	0.72546	0.8737	0.30157	0.88219	0.64985
ADH5	0.53895	0.58282	0.48166	0.15996	0.43265	0.081505	0.84394	0.54949	0.74936	0.34708
ADH6	0.82726	0.91734	0.86084	0.92743	0.96295	0.66197	0.83287	0.8645	0.97963	0.44223
ADH7	0.67701	0.74505	0.98373	0.1794	0.5523	0.94487	0.7977	0.97702	0.03753	0.74514
ADHFE1	0.65267	0.32865	0.69439	0.90798	0.44748	0.79042	0.77562	0.89836	0.97653	0.7773
ADI1	0.72368	0.96085	0.92001	0.89461	0.29577	0.99391	0.95268	0.83151	0.92577	0.98953
ADIG	0.8121	0.95028	0.99183	0.96098	0.89379	0.86364	0.96533	0.79851	0.79608	0.72482
ADIPOQ	0.65411	0.39863	0.058325	0.76783	0.43607	0.080169	0.98318	0.047284	0.3328	0.16336
ADIPOR1	0.85915	0.551	0.97257	0.89184	0.80209	0.9869	0.9965	0.73101	0.70764	0.94568
ADIPOR2	0.99271	0.92772	0.92188	0.7733	0.95868	0.65749	0.81018	0.923	0.99426	0.86075
ADIRF	0.84279	0.94401	0.93427	0.93912	0.99127	0.68309	0.51625	0.99146	0.9523	0.9582
ADK	0.99939	0.69279	0.96533	0.80892	0.87721	0.89229	0.91117	0.90147	0.88785	0.96941
ADM	0.90078	0.99382	0.93581	0.9445	0.68839	0.73284	0.95581	0.98928	0.82777	0.89627
ADM2	0.37475	0.50216	0.26988	0.12937	0.08384	0.44973	0.54207	0.17839	0.083039	0.19089
ADM5	0.84206	0.94332	0.96168	0.76604	0.8893	0.97753	0.90473	0.97835	0.98455	0.9991
ADNP	0.56214	0.9733	0.92176	0.79178	0.85669	0.89514	0.89799	0.88285	0.64427	0.55538
ADNP2	0.79117	0.90454	0.91587	0.31472	0.93556	0.87448	0.77291	0.97498	0.95229	0.84547
ADO	0.85584	0.59294	0.63029	0.92206	0.91804	0.82947	0.36039	0.52199	0.99594	0.9388
ADORA1	0.42467	0.89201	0.986	0.95241	0.95267	0.95406	0.76933	0.99026	0.8789	0.99552
ADORA2A	0.88788	0.86221	0.91288	0.82564	0.84251	0.96198	0.93898	0.84489	0.69986	0.89603
ADORA2B	0.15667	0.42202	0.44341	0.13237	0.43265	0.44272	0.47331	0.061076	0.1616	0.39623
ADORA3	0.88454	0.628	0.7154	0.2194	0.90971	0.73081	0.96865	0.60985	0.9288	0.99961
ADPGK	0.94536	0.93499	0.9387	0.66282	0.78341	0.91552	0.97192	0.88054	0.40087	0.96799
ADPRH	0.77167	0.61002	0.92651	0.56622	0.81178	0.94059	0.67656	0.55865	0.99634	0.97859
ADPRHL1	0.69323	0.96505	0.98767	0.79083	0.80372	0.94626	0.90949	0.59969	0.96924	0.79103
ADPRHL2	0.91969	0.966	0.62679	0.97584	0.87721	0.99385	0.95668	0.87254	0.97019	0.83462
ADPRM	0.56783	0.95148	0.9889	0.97549	0.77272	0.95122	0.90918	0.94877	0.96549	0.70225
ADRA1A	0.89045	0.78628	0.46401	0.51825	0.82033	0.79286	0.84358	0.37008	0.29888	0.080565
ADRA1B	0.89517	0.99523	0.98132	0.96578	0.97634	0.97066	0.8265	0.93479	0.98455	0.9812
ADRA1D	0.16831	0.99917	0.66156	0.95887	0.94024	0.75239	0.93051	0.75123	0.92642	0.59207
ADRA2A	0.82508	0.93113	0.74001	0.88059	0.99292	0.41284	0.91568	0.90756	0.94397	0.75733
ADRA2B	0.77119	0.84942	0.78554	0.86743	0.9778	0.9115	0.96898	0.96577	0.91718	0.97984
ADRA2C	0.68748	0.99242	0.7615	0.92206	0.9575	0.90965	0.99819	0.77277	0.92727	0.99425
ADRB1	0.48323	0.26308	0.14051	0.35916	0.4835	0.86884	0.94095	0.45198	0.88168	0.19882
ADRB2	0.95226	0.71563	0.56272	0.96812	0.84581	0.97409	0.68694	0.92853	0.43455	0.98904
ADRB3	0.83039	0.66033	0.98082	0.68696	0.9026	0.58953	0.99297	0.45351	0.9292	0.8463
ADRBK1	0.91414	0.99849	0.87046	0.93393	0.96265	0.70184	0.94571	0.89528	0.97525	0.94757
ADRBK2	0.99494	0.70329	0.34836	0.39704	0.65711	0.97753	0.76072	0.3523	0.68905	0.76417
ADRM1	0.90031	0.26369	0.49949	0.55938	0.13842	0.60429	0.091691	0.55582	0.32566	0.19266
ADSL	0.012723	0.55757	0.50089	0.60833	0.028355000000000002	0.63771	0.68984	0.8256	0.64841	0.53363
ADSS	0.67244	0.5788	0.55026	0.98478	0.90211	0.88466	0.89604	0.92907	0.92665	0.18984
ADSSL1	0.9592	0.92743	0.76351	0.5141	0.6289	0.94169	0.52648	0.54952	0.40034	0.19495
ADTRP	0.61252	0.71135	0.56233	0.28722	0.20571	0.35112	0.7116	0.32236	0.62351	0.27916
AEBP1	0.97585	0.97634	0.98643	0.45715	0.75135	0.67101	0.89028	0.98395	0.97526	0.94037
AEBP2	0.95824	0.90195	0.75292	0.85779	0.58635	0.031196	0.88242	0.049951	0.42139	0.43684
AEN	0.86078	0.9572	0.80466	0.92661	0.94493	0.94823	0.98387	0.99336	0.89888	0.97316
AES	0.58785	0.94332	0.90717	0.44761	0.93317	0.48045	0.91671	0.88648	0.34867	0.64183
AFAP1	0.87777	0.58524	0.31152	0.83811	0.50773	0.56442	0.82093	0.39808	0.70642	0.83108
AFAP1L1	0.88211	0.26408	0.31212	0.87257	0.9026	0.83288	0.34708	0.99646	0.57903	0.85581
AFAP1L2	0.58255	0.67289	0.3408	0.90945	0.39509	0.6456	0.57754	0.62432	0.39757	0.065778
AFF1	0.97685	0.78733	0.92029	0.74232	0.83292	0.99714	0.87042	0.96778	0.94797	0.98624
AFF2	0.84961	0.096609	0.63146	0.10476	0.79646	0.54005	0.94816	0.49607	0.53733	0.14652
AFF3	0.88832	0.68738	0.64652	0.69984	0.90715	0.93445	0.97465	1	0.9296	0.9843
AFF4	0.86383	0.98166	0.50089	0.65729	0.51565	0.93822	0.63712	0.94877	0.95082	0.76738
AFG3L2	0.51347	0.0058997	0.25168	0.37398	0.23748	0.044034	0.85684	0.063734	0.0035524	0.021384
AFM	0.76127	0.12607	0.46206	0.74141	0.71656	0.79258	0.88993	0.80628	0.14442	0.85729
AFMID	0.93762	0.71541	0.94081	0.94299	0.93722	0.94764	0.97202	0.96778	0.87979	0.96834
AFP	0.93487	0.8282	0.96068	0.98671	0.89179	0.909	0.94852	0.99217	0.92662	0.88277
AFTPH	0.93223	0.64416	0.89848	0.76783	0.94157	0.80051	0.73456	0.94617	0.92619	0.91852
AGA	0.68748	0.91713	0.9447	0.47198	0.79578	0.63865	0.98387	0.85034	0.8789	0.4465
AGAP1	0.8084	0.59855	0.39024	0.85801	0.74992	0.35777	0.39944	0.40538	0.11232	0.10577
AGAP2	0.8074	0.69674	0.33741	0.78586	0.72999	0.73843	0.61604	0.77247	0.79731	0.78607
AGAP3	0.79381	0.97634	0.84934	0.033898	0.81504	0.72794	0.61089	0.35874	0.038462	0.64675
AGAP5	0.88192	0.94674	0.93009	0.99484	0.94933	0.82053	0.96305	0.94344	0.95678	0.95615000000000006
AGAP6	0.98792	0.53611	0.62961	0.70942	0.60441	0.525	0.75157	0.41066	0.47846	0.60341
AGAP7	0.57756	0.50573	0.87065	0.98239	0.91074	0.71962	0.76972	0.9538	0.96549	0.68823
AGBL1	0.49934	0.8886	0.94043	0.98554	0.99933	0.95211	0.97341	0.79467	0.97638	0.98768
AGBL2	0.66932	0.18307	0.31952	0.95225	0.41556	0.11092	0.58962	0.4243	0.97556	0.62963
AGBL3	0.51439	0.97786	0.82072	0.88291	0.98499	0.83474	0.47582	0.98787	0.96058	0.93871
AGBL4	0.40667	0.5133	0.89318	0.82015	0.91804	0.60277	0.88477	0.98872	0.98455	0.73005
AGBL5	0.85207	0.44463	0.9881	0.97819	0.63432	0.96707	0.98387	0.95264	0.87368	0.99251
AGER	0.67064	0.98455	0.38199	0.43694	0.63168	0.94747	0.88592	0.95022	0.48398	0.69701
AGFG1	0.75013	0.94458	0.59247	0.46141	0.655	0.99461	0.98686	0.96456	0.19391	0.88939
AGFG2	0.96971	0.81252	0.98636	0.68342	0.95335	0.98138	0.9567	0.923	0.75035	0.78607
AGGF1	0.88016	0.88363	0.98551	0.83756	0.99202	0.99531	0.519	0.97753	0.96697	0.8047
AGK	0.76721	0.94674	0.97891	0.93393	0.67915	0.97674	0.97474	0.98513	0.75827	0.99882
AGL	0.81866	0.67784	0.90546	0.29117	0.87988	0.55261	0.81987	0.91024	0.86708	0.97685
AGMAT	0.72309	0.72748	0.58566	0.47872	0.99408	0.69201	0.65108	0.45807	0.4358	0.57299
AGMO	0.53433	0.97012	0.29414	0.98432	0.85669	0.86068	0.94991	0.61652	0.63457	0.94097
AGO1	0.18058	0.8689	0.51966	0.63629	0.94975	0.98597	0.9161	0.39396	0.97255	0.58609
AGO2	0.65594	0.89287	0.9341	0.92206	0.82064	0.94499	0.88993	0.6854	0.88168	0.68285
AGO3	0.97219	0.88055	0.78237	0.75313	0.74118	0.95754	0.90074	0.98745	0.89682	0.80811
AGO4	0.79268	0.48096	0.84682	0.7425	0.98499	0.95754	0.95975	0.83373	0.98525	0.64686
AGPAT1	0.94659	0.56933	0.73234	0.90076	0.83355	0.72799	0.80333	0.65641	0.98327	0.87031
AGPAT2	0.5849	0.78369	0.9341	0.66564	0.93061	0.80607	0.83872	0.85586	0.9296	0.68891
AGPAT3	0.21571	0.97327	0.62688	0.8213	0.91803	0.98063	0.73501	0.57945	0.54474	0.52547
AGPAT4	0.25706	0.26415	0.31227	0.9289	0.95552	0.51217	0.84351	0.465	0.26225	0.22974
AGPAT5	0.82344	0.9575	0.66428	0.97529	0.74493	0.7722	0.92026	0.48899	0.74647	0.59127
AGPAT6	0.75876	0.43411	0.55264	0.96662	0.8071	0.89512	0.93645	0.76202	0.77304	0.81303
AGPAT9	0.80199	0.88053	0.7638	0.63089	0.91804	0.92172	0.90918	0.72461	0.79857	0.96999
AGPS	0.81866	0.025826000000000002	0.84584	0.81284	0.74373	0.39751	0.86338	0.34233	0.74865	0.74627
AGR2	0.88543	0.5205	0.34804	0.85388	0.90047	0.47254	0.96533	0.93905	0.26758	0.89964
AGR3	0.90095	0.9801	0.91086	0.76119	0.99061	0.91992	0.92344	0.85886	0.86708	0.99466
AGRN	0.15403	0.47071	0.26614	0.35887	0.797	0.28699	0.57449	0.74172	0.98308	0.3604
AGRP	0.66218	0.65321	0.68191	0.87295	0.9575	0.90126	0.90399	0.91814	0.93913	0.98284
AGT	0.59234	0.86403	0.38199	0.73106	0.94782	0.89627	0.95828	0.15067	0.46198	0.30747
AGTPBP1	0.87887	0.46947	0.41605	0.89053	0.72385	0.24692	0.99911	0.39117	0.88854	0.40675
AGTR1	0.33785	0.99517	0.91666	0.9647	0.91969	0.88733	0.56094	0.9665	0.92662	0.98769
AGTR2	0.99057	0.38097	0.065317	0.8726	0.6007	0.37142	0.74599	0.14655	0.97502	0.46081
AGTRAP	0.56785	0.422	0.34836	0.57298	0.77865	0.67849	0.95045	0.70664	0.74429	0.13183
AGXT	0.39303	0.28345	0.18225	0.57298	0.86715	0.45171	0.052632	0.21397	0.60284	0.47483
AGXT2	0.67244	0.92265	0.83611	0.71927	0.9562	0.5511	0.82212	0.77617	0.21032	0.30695
AHCTF1	0.48881	0.32423	0.049708	0.81118	0.058414	0.78358	0.98988	0.20405	0.289	0.21305
AHCY	0.32418	0.74891	0.8229	0.43449	0.91045	0.99748	0.99389	0.83502	0.63293	0.74474
AHCYL1	0.80565	0.98847	0.72779	0.94628	0.095506	0.30543	0.82093	0.54952	0.31605	0.75394
AHCYL2	0.87491	0.79806	0.73945	0.91348	0.9575	0.72762	0.72693	0.86303	0.94468	0.83396
AHDC1	0.37842	0.6688	0.98849	0.88095	0.84581	0.96527	0.91671	0.94511	0.97019	0.88962
AHI1	0.87887	0.36977	0.45829	0.95241	0.80924	0.99967	0.98877	0.94877	0.99594	0.86562
AHNAK	0.60372	0.69777	0.59326	0.2341	0.83875	0.98763	0.35978	0.72607	0.63658	0.8463
AHNAK2	0.39841	0.42664	0.80112	0.98239	0.91807	0.95625	0.13901	0.48798	0.65072	0.25617
AHR	0.85092	0.78223	0.65047	0.79112	0.21817	0.45906	0.91671	0.62861	0.36917	0.969
AHRR	0.33095	0.76854	0.64735	0.72786	0.97573	0.6456	0.93995	0.36909	0.65364	0.28544
AHSA1	0.96054	0.93941	0.64226	0.90218	0.94936	0.93239	0.93995	0.92096	0.85139	0.28555
AHSA2	0.97349	0.9524	0.87778	0.77667	0.96562	0.98032	0.88993	0.67457	0.99594	0.81893
AHSG	0.61587	0.98776	0.57766	0.86488	0.9373	0.93164	0.93483	0.8769	0.75182	0.72107
AHSP	0.93953	0.80914	0.85625	0.74594	0.94706	0.87601	0.9843	0.99293	0.87785	0.75535
AICDA	0.44796	0.43774	0.27939	0.24138	0.40156	0.40313	0.76264	0.72444	0.32205	0.56413
AIDA	0.96971	0.98776	0.82086	0.7697	0.86078	0.42715	0.81083	0.98531	0.9493	0.91549
AIF1	0.60689	0.83502	0.91878	0.69187	0.59325	0.81416	0.93365	0.90963	0.94691	0.86562
AIF1L	0.96375	0.12816	0.17402	0.87169	0.50789	0.69463	0.77809	0.95034	0.9493	0.86564
AIFM1	0.47955	0.80824	0.50089	0.48839	0.073976	0.10682	0.5573	0.48228	0.76871	0.22766
AIFM2	0.73956	0.74752	0.99189	0.92291	0.98687	0.66154	0.91747	0.65494	0.98455	0.64098
AIFM3	0.75876	0.95315	0.88706	0.53854	0.90627	0.93255	0.95598	0.2314	0.63293	0.8597
AIG1	0.86244	0.1095	0.98785	0.98809	0.9026	0.69285	0.83216	0.98696	0.79104	0.59203
AIM1	0.3984	0.45618	0.44317	0.40823	0.72196	0.85434	0.15094	0.40149	0.53159	0.28092
AIM2	0.94369	0.51094	0.81183	0.73541	0.93301	0.84609	0.99264	0.33146	0.86394	0.36397
AIMP1	0.96281	0.99633	0.93845	0.88997	0.90973	0.98474	0.89799	0.83373	0.77316	0.99036
AIMP2	0.95824	0.88998	0.99054	0.29343	0.82866	0.93969	0.92173	0.92653	0.85245	0.9464
AIP	0.37475	0.79391	0.87319	0.88297	0.87457	0.85867	0.94492	0.82075	0.79396	0.9114
AIPL1	0.7924	0.83627	0.66156	0.97391	0.83883	0.89647	0.95975	0.35874	0.44563	0.92672
AIRE	0.65119	0.35074	0.039378	0.30733	0.043887	0.38338	0.76292	0.18886	0.41163	0.20097
AJAP1	0.45698	0.93911	0.52369	0.72425	0.93301	0.71292	0.94816	0.94087	0.63722	0.84875
AJUBA	0.49341	0.57246	0.57985	0	0.80534	0.34945	0.76933	0.84489	0.55337	0.89913
AK1	0.36821	0.97684	0.9389	0.69277	0.96054	0.81218	0.94433	0.77277	0.98196	0.9036
AK2	0.73956	0.68738	0.50498	0.79346	0.8293	0.52347	0.86723	0.31009	0.76045	0.66162
AK3	0.62164	0.6688	0.82072	0.7148	0.96307	0.97997	0.99819	0.86797	0.86046	0.98689
AK4	0.50563	0.5857	0.49068	0.65038	0.36774	0.36233	0.63712	0.62812	0.66188	0.70674
AK5	0.94612	0.95168	0.95585	0.90508	0.97013	0.86996	0.86723	0.92907	0.92111	0.94588
AK6	0.23815	0.83119	0.26988	0.033898	0.10401	0.27718	0.4809	0.29876	0.35233	0.18177
AK7	0.30532	0.42963	0.42448	0.86632	0.82088	0.80415	0.82093	0.35724	0.86189	0.40122
AK8	0.70671	0.90508	0.95184	0.83583	0.51486	0.99012	0.88446	0.99002	0.98825	0.85317
AK9	0.79117	0.21243	0.32464	0.52016	0.69853	0.80051	0.93645	0.39322	0.75074	0.44509
AKAP1	0.86381	0.47887	0.96533	0.93388	0.88201	0.98221	0.99819	0.96577	0.85668	0.95703
AKAP10	0.82029	0.55019	0.12248	0.70474	0.98506	0.68406	0.62863	0.96577	0.971	0.94051
AKAP11	0.70259	0.71887	0.99264	0.94398	0.89475	0.83861	0.91568	0.93512	0.79731	0.82355
AKAP12	0.83256	0.63133	0.94586	0.92839	0.67915	0.89668	0.76329	0.8168	0.97814	0.97984
AKAP13	0.70609	0.31113	0.98132	0.7782	0.9575	0.86364	0.98387	0.64038	0.87121	0.83564
AKAP14	0.66084	0.13624	0.88525	0.24936	0.99547	0.32274	0.88993	0.036105	0.57995	0.19527
AKAP17A	0.62849	0.98776	0.028185	0.93173	0.8184	0.679	0.9866	0.71492	0.75147	0.58033
AKAP2	0.95339	0.82141	0.81874	0.90372	0.87634	0.6886	0.90876	0.94877	0.91122	0.95018
AKAP3	0.67844	0.8282	0.94775	0.81221	0.68839	0.80051	0.88607	0.86309	0.99776	0.74085
AKAP4	0.5436	0.75505	0.8432	0.5141	0.65925	0.71292	0.67238	0.96577	0.99989	0.66258
AKAP5	0.97212	0.92244	0.93321	0.80391	0.96779	0.85482	0.95983	0.95767	0.69895	0.96309
AKAP6	0.94659	0.73824	0.86344	0.7417	0.75154	0.91552	0.76072	0.95649	0.98377	0.89443
AKAP7	0.9135	0.22923	0.91273	0.2714	0.71745	0.83059	0.74833	0.76189	0.89705	0.96992
AKAP8	0.58785	0.67249	0.83811	0.54292	0.99994	0.94866	0.94816	0.89134	0.46198	0.96799
AKAP8L	0.9946	0.98256	0.81753	0.9579	0.89311	0.73133	0.49471	0.71492	0.98455	0.69261
AKAP9	0.93813	0.95683	0.97629	0.42375	0.78341	0.91598	0.86667	0.66907	0.7231	0.79561
AKIP1	0.47524	0.81941	0.87978	0.61743	0.68515	0.92616	0.91349	0.73159	0.98455	0.74737
AKIRIN1	0.48367	0.81729	0.83962	0.40638	0.31087	0.5945	0.081433	0.49703	0.63899	0.40936
AKIRIN2	0.12999	0.11217	0.0018762	0	0.016575	0.019651	0.38786	0	0.0019011	0.070191
AKNA	0.88336	0.86607	0.72058	0.6577	0.97142	0.96357	0.95307	0.90885	0.93663	0.96041
AKNAD1	0.45199	0.90024	0.91474	0.98737	0.79646	0.74599	0.9965	0.97987	0.70579	0.88409
AKR1A1	0.59234	0.079004	0.035446	0.885	0.74988	0.6688	0.90876	0.055502	0.87742	0.25818
AKR1B1	0.78618	0.80338	0.89848	0.92206	0.91755	0.86803	0.99267	0.9598	0.97814	0.87862
AKR1B10	0.82085	0.90511	0.99838	0.61352	0.57515	0.052209	0.3985	0.81541	0.70511	0.83758
AKR1B15	0.22026	0.13252	0.15404	0.39509	0.6541	0.75574	0.88487	0.21435	0.30682	0.1255
AKR1C1	0.88288	0.97543	0.98373	0.59689	0.52758	0.48938	0.9161	0.57216	0.82525	0.87923
AKR1C2	0.8372	0.82754	0.53991	0.94628	0.98937	0.18477	0.89841	0.67766	0.50734	0.7735
AKR1C3	0.88354	0.83502	0.55986	0.74136	0.91613	0.92725	0.98419	0.64289	0.97502	0.8945
AKR1C4	0.80565	0.77931	0.72779	0.61424	0.65299	0.53769	0.7748	0.97792	0.60725	0.95615000000000006
AKR1D1	0.65928	0.37617	0.73021	0.85874	0.9026	0.76619	0.96484	0.95351	0.93616	0.54254
AKR1E2	0.72945	0.070948	0.2166	0.014451	0.24395	0.059322	0.73501	0.19512	0.25162	0.24873
AKR7A2	0.9892	0.89832	0.72351	0.5823	0.97958	0.94852	0.869	0.99146	0.98455	0.78475
AKR7A3	0.94659	0.71988	0.98956	0.97919	0.90627	0.75239	0.96585	0.8874	0.92347	0.7646
AKT1	0.76468	0.98776	0.89492	0.97391	0.97879	0.8593	0.99911	0.81449	0.91553	0.66284
AKT1S1	0.52272	0.22835	0.66466	0.22082	0.048193	0.90152	0.058394	0.87466	0.69984	0.86656
AKT2	0.86912	0.86862	0.92139	0.89053	0.8605	0.99628	0.56963	0.91536	0.7231	0.80961
AKT3	0.94011	0.88998	0.53286	0.79711	0.88104	0.74133	0.848	0.80125	0.65439	0.78023
AKTIP	0.67691	0.71135	0.93181	0.3196	0.42116	0.54753	0.63556	0.80553	0.73105	0.50022
ALAD	0.84227	0.2528	0.88476	0.28885	0.96426	0.86949	0.9161	0.88907	0.98327	0.81079
ALAS1	0.96375	0.74553	0.66483	0.32806	0.64171	0.91288	0.96469	0.87586	0.99838	0.79376
